 Date Time CO SO2 NO2 CHX NO
 01.11.12 00:00 0.02 0.00 ---- 1.37 0.02
 -------- 01:00 0.02 0.00 ---- 1.37 0.02
 -------- 02:00 0.02 0.00 0.01 1.37 0.02
 -------- 03:00 0.02 0.00 ---- 1.36 0.02
 -------- 04:00 0.02 0.00 ---- 1.37 0.02
 01.11.12 05:00 0.02 0.00 ---- 1.38 0.02
 -------- 06:00 0.02 0.00 ---- 1.38 0.02
 -------- 07:00 0.02 0.00 0.04 1.39 0.03
 -------- 08:00 0.02 0.00 0.06 1.40 0.02
 -------- 09:00 0.02 0.00 0.10 1.40 0.03
 01.11.12 10:00 0.02 0.00 0.08 1.40 0.03
 -------- 11:00 0.02 0.00 0.11 1.44 0.04
 -------- 12:00 0.02 0.00 0.09 1.45 0.04
 -------- 13:00 0.02 0.00 0.10 1.45 0.04
 -------- 14:00 ---- 0.00 0.08 1.46 0.04
 01.11.12 15:00 0.02 0.00 0.15 1.46 0.04
 -------- 16:00 0.03 0.00 0.19 1.43 0.04
 -------- 17:00 0.02 0.00 0.21 1.42 0.04
 -------- 18:00 0.03 0.00 0.17 1.45 0.03
 -------- 19:00 0.04 0.00 0.12 1.44 0.03
 01.11.12 20:00 0.10 0.00 0.25 1.46 0.07
 -------- 21:00 0.11 0.00 0.34 1.50 0.11
 -------- 22:00 0.07 0.00 0.19 1.49 0.05
 -------- 23:00 0.06 0.00 0.13 1.48 0.03
 -------- 00:00 0.05 0.00 0.06 1.45 0.03
 02.11.12 01:00 0.04 0.00 0.01 1.41 0.02
 -------- 02:00 0.04 0.00 ---- 1.38 0.02
 -------- 03:00 0.04 0.00 ---- 1.41 0.02
 -------- 04:00 0.04 0.00 0.01 1.43 0.02
 -------- 05:00 0.04 0.00 0.03 1.41 0.02
 02.11.12 06:00 0.05 0.00 0.07 1.42 0.02
 -------- 07:00 0.05 0.00 0.17 1.43 0.03
 -------- 08:00 0.04 0.00 0.14 1.41 0.03
 -------- 09:00 0.05 0.00 0.20 1.43 0.04
 -------- 10:00 0.05 0.00 0.20 1.43 0.05
 02.11.12 11:00 0.05 0.00 0.24 1.44 0.06
 -------- 12:00 0.06 0.00 0.28 1.50 0.09
 -------- 13:00 0.06 0.00 0.25 1.45 0.07
 -------- 14:00 0.06 0.00 0.27 1.46 0.07
 -------- 15:00 0.06 0.01 0.29 1.46 0.08
 02.11.12 16:00 0.06 0.00 0.23 1.44 0.06
 -------- 17:00 0.06 0.00 0.23 1.44 0.05
 -------- 18:00 0.05 0.00 0.26 1.43 0.05
 -------- 19:00 0.05 0.00 0.23 1.42 0.04
 -------- 20:00 0.05 0.00 0.20 1.42 0.04
 02.11.12 21:00 0.05 0.00 0.19 1.42 0.04
 -------- 22:00 0.04 0.00 0.13 1.41 0.03
 -------- 23:00 0.03 0.00 0.16 1.45 0.03
 -------- 00:00 0.02 0.00 0.20 1.42 0.03
