 Date Time CO SO2 NO2 CHX NO
 23.11.12 12:00 ---- 0.00 0.16 1.42 0.01
 -------- 13:00 0.17 0.00 0.15 1.41 0.01
 -------- 14:00 0.11 0.00 0.19 1.43 0.02
 -------- 15:00 0.12 0.02 0.23 1.46 0.02
 -------- 16:00 0.09 0.00 0.27 1.44 0.03
 23.11.12 17:00 0.12 0.00 0.31 1.53 0.07
 -------- 18:00 0.09 0.00 0.31 1.53 0.05
 -------- 19:00 0.06 0.00 0.28 1.48 0.03
 -------- 20:00 0.04 0.00 0.21 1.44 ----
 -------- 21:00 0.03 0.00 0.20 1.43 ----
 23.11.12 22:00 0.02 0.00 0.19 1.42 ----
 -------- 23:00 0.02 0.00 0.21 1.44 0.00
 -------- 00:00 0.02 0.00 0.19 1.46 0.00
 -------- 01:00 0.02 0.00 0.16 1.45 0.00
 -------- 02:00 0.02 0.00 0.14 1.46 0.00
 24.11.12 03:00 0.02 0.00 0.17 1.45 0.01
 -------- 04:00 0.02 0.00 0.17 1.47 0.00
 -------- 05:00 ---- 0.00 0.15 1.45 ----
 -------- 06:00 0.02 0.00 0.13 1.44 ----
 -------- 07:00 0.03 0.00 0.16 1.45 ----
 24.11.12 08:00 0.04 0.00 0.18 1.46 0.00
 -------- 09:00 0.04 0.00 0.19 1.48 0.01
 -------- 10:00 0.04 0.00 0.18 1.50 0.02
 -------- 11:00 0.04 0.00 0.19 1.50 0.04
 -------- 12:00 0.06 0.00 0.20 1.52 0.05
 24.11.12 13:00 0.05 0.00 0.20 1.52 0.03
 -------- 14:00 0.06 0.00 0.21 1.52 0.04
 -------- 15:00 0.06 0.00 0.22 1.53 0.05
 -------- 16:00 0.05 0.00 0.22 1.53 0.04
 -------- 17:00 0.04 0.00 0.21 1.52 0.02
 24.11.12 18:00 0.03 0.00 0.22 1.53 0.04
 -------- 19:00 0.02 0.00 0.23 1.53 0.04
 -------- 20:00 0.03 0.00 0.24 1.57 0.11
 -------- 21:00 0.05 0.00 0.26 1.60 0.15
 -------- 22:00 0.04 0.00 0.26 1.61 0.14
 24.11.12 23:00 0.02 0.00 0.24 1.62 0.10
 -------- 00:00 0.02 0.00 0.24 1.56 0.06
 -------- 01:00 0.02 0.00 0.23 1.53 0.03
 -------- 02:00 0.02 0.00 0.22 1.52 0.02
 -------- 03:00 ---- 0.00 0.21 1.54 0.01
 25.11.12 04:00 ---- 0.00 0.20 1.53 0.00
 -------- 05:00 ---- 0.00 0.21 1.56 0.01
 -------- 06:00 0.03 0.00 0.21 1.58 0.01
 -------- 07:00 0.06 0.00 0.22 1.59 0.02
 -------- 08:00 0.07 0.00 0.22 1.57 0.03
 25.11.12 09:00 0.06 0.00 0.22 1.59 0.05
 -------- 10:00 0.06 0.00 0.22 1.59 0.06
