 Date Time CO SO2 NO2 CHX NO
 23.03.13 12:00 0.04 0.01 0.18 1.40 0.01
 -------- 13:00 0.04 0.01 0.17 1.40 0.01
 -------- 14:00 0.02 0.01 0.12 1.38 ----
 -------- 15:00 0.02 0.01 0.14 1.38 ----
 -------- 16:00 0.03 0.00 0.13 1.39 ----
 23.03.13 17:00 0.02 0.00 0.13 1.39 ----
 -------- 18:00 0.02 0.01 0.15 1.39 ----
 -------- 19:00 0.03 0.00 0.14 1.39 ----
 -------- 20:00 0.03 0.01 0.13 1.38 ----
 -------- 21:00 0.04 0.00 0.16 1.41 ----
 23.03.13 22:00 0.04 0.00 0.17 1.41 ----
 -------- 23:00 0.04 0.01 0.16 1.41 ----
 -------- 00:00 0.03 0.00 0.15 1.39 ----
 -------- 01:00 0.02 0.00 0.15 1.38 ----
 -------- 02:00 0.02 0.01 0.12 1.37 ----
 24.03.13 03:00 0.02 0.00 0.11 1.38 ----
 -------- 04:00 0.02 0.01 0.08 1.37 ----
 -------- 05:00 0.02 0.00 0.08 1.36 ----
 -------- 06:00 0.02 0.00 0.09 1.36 ----
 -------- 07:00 0.04 0.01 0.09 1.36 ----
 24.03.13 08:00 0.06 0.00 0.09 1.36 ----
 -------- 09:00 0.06 0.00 0.09 1.36 ----
 -------- 10:00 0.06 0.00 0.12 1.37 ----
 -------- 11:00 0.06 0.00 0.13 1.37 ----
 -------- 12:00 0.06 0.01 0.12 1.37 ----
 24.03.13 13:00 0.06 0.00 0.12 1.37 ----
 -------- 14:00 0.06 0.00 0.12 1.37 ----
 -------- 15:00 0.06 0.00 0.12 1.38 0.01
 -------- 16:00 0.06 0.00 0.13 1.37 ----
 -------- 17:00 0.06 0.00 0.13 1.37 ----
 24.03.13 18:00 0.06 0.00 0.14 1.37 ----
 -------- 19:00 0.05 0.01 0.14 1.36 ----
 -------- 20:00 0.06 0.00 0.14 1.38 ----
 -------- 21:00 0.06 0.00 0.14 1.37 ----
 -------- 22:00 0.06 0.00 0.14 1.36 ----
 24.03.13 23:00 0.05 0.00 0.13 1.37 0.02
 -------- 00:00 0.04 0.00 0.11 1.35 ----
 -------- 01:00 0.04 0.01 0.14 1.36 ----
 -------- 02:00 0.04 0.00 0.15 1.36 ----
 -------- 03:00 0.04 0.00 0.14 1.38 ----
 25.03.13 04:00 0.04 0.00 0.15 1.38 0.01
 -------- 05:00 0.05 0.01 0.13 1.38 ----
 -------- 06:00 0.05 0.00 0.14 1.38 ----
 -------- 07:00 0.03 0.00 0.17 1.42 ----
 -------- 08:00 0.03 0.01 0.21 1.46 0.01
 25.03.13 09:00 0.03 0.00 0.19 1.45 0.01
 -------- 10:00 0.02 0.00 0.17 1.43 0.00
 -------- 11:00 0.02 0.01 0.16 1.44 0.01
