 Date Time CO SO2 NO2 CHX NO
 17.12.12 12:00 0.19 0.01 0.47 1.73 0.24
 -------- 13:00 0.23 0.01 0.53 1.83 0.34
 -------- 14:00 0.18 0.01 0.48 1.72 0.22
 -------- 15:00 0.14 0.01 0.41 1.62 0.11
 -------- 16:00 0.13 0.01 0.40 1.70 0.09
 17.12.12 17:00 0.13 0.01 0.39 1.78 0.09
 -------- 18:00 0.13 0.01 0.37 1.73 0.11
 -------- 19:00 0.10 0.03 0.37 1.75 0.17
 -------- 20:00 0.09 0.03 0.32 1.59 0.07
 -------- 21:00 0.08 0.00 0.28 1.52 0.01
 17.12.12 22:00 0.07 0.00 0.27 1.56 0.01
 -------- 23:00 0.06 0.00 0.26 1.52 0.01
 -------- 00:00 0.06 0.01 0.27 1.57 0.02
 -------- 01:00 0.08 0.03 0.29 1.66 0.05
 -------- 02:00 0.05 0.01 0.24 1.54 0.01
 18.12.12 03:00 0.05 0.01 0.21 1.52 ----
 -------- 04:00 0.04 0.00 0.22 1.53 ----
 -------- 05:00 0.05 0.01 0.25 1.54 0.01
 -------- 06:00 0.07 0.01 0.27 1.57 0.03
 -------- 07:00 0.10 0.01 0.28 1.58 0.06
 18.12.12 08:00 0.10 0.01 0.29 1.59 0.07
 -------- 09:00 0.10 0.01 0.28 1.59 0.08
 -------- 10:00 0.11 0.01 0.27 1.66 0.12
 -------- 11:00 0.09 0.01 0.25 1.62 0.10
 -------- 12:00 0.11 0.01 0.26 1.64 0.12
 18.12.12 13:00 0.11 0.01 0.27 1.65 0.13
 -------- 14:00 0.11 0.01 0.27 1.64 0.12
 -------- 15:00 0.08 0.01 0.27 1.60 0.08
 -------- 16:00 0.07 0.01 0.29 1.58 0.05
 -------- 17:00 0.07 0.02 0.29 1.56 0.03
 18.12.12 18:00 0.06 0.01 0.28 1.56 0.03
 -------- 19:00 0.06 0.01 0.27 1.55 0.03
 -------- 20:00 0.06 0.01 0.26 1.56 0.03
 -------- 21:00 0.06 0.00 0.25 1.62 0.02
 -------- 22:00 0.05 0.00 0.25 1.62 0.02
 18.12.12 23:00 0.04 0.01 0.22 1.57 0.01
 -------- 00:00 0.04 0.01 0.20 1.52 ----
 -------- 01:00 0.03 0.01 0.18 1.49 0.00
 -------- 02:00 0.02 0.01 0.18 1.51 0.00
 -------- 03:00 0.03 0.01 0.20 1.52 ----
 19.12.12 04:00 0.04 0.01 0.21 1.52 ----
 -------- 05:00 0.03 0.01 0.21 1.51 0.01
 -------- 06:00 0.05 0.01 0.25 1.53 0.03
 -------- 07:00 0.07 0.01 0.26 1.57 0.06
 -------- 08:00 0.07 0.01 0.27 1.57 0.06
 19.12.12 09:00 0.06 0.01 0.27 1.56 0.05
 -------- 10:00 0.06 0.01 0.26 1.56 0.06
 -------- 11:00 0.06 0.02 0.25 1.55 0.07
