 Date Time CO SO2 NO2 CHX NO
 19.10.12 12:00 0.08 0.00 0.20 1.58 0.09
 -------- 13:00 0.05 0.00 0.18 1.59 0.07
 -------- 14:00 0.03 0.00 0.12 1.51 0.05
 -------- 15:00 0.02 0.00 0.10 1.52 0.03
 -------- 16:00 0.02 0.00 0.06 1.45 0.03
 19.10.12 17:00 0.02 0.00 0.07 1.45 0.02
 -------- 18:00 0.02 0.00 0.09 1.46 0.02
 -------- 19:00 0.03 0.00 0.10 1.46 0.02
 -------- 20:00 0.04 0.00 0.06 1.41 0.01
 -------- 21:00 0.04 0.00 0.05 1.41 0.01
 19.10.12 22:00 0.03 0.00 0.03 1.38 0.01
 -------- 23:00 0.02 0.00 ---- 1.36 0.02
 -------- 00:00 0.02 0.00 ---- 1.37 0.01
 -------- 01:00 0.02 0.00 ---- 1.39 0.01
 -------- 02:00 0.02 0.00 ---- 1.39 0.01
 20.10.12 03:00 ---- 0.00 ---- 1.41 0.01
 -------- 04:00 ---- 0.00 ---- 1.38 0.01
 -------- 05:00 ---- 0.00 ---- 1.37 0.02
 -------- 06:00 ---- 0.00 ---- 1.35 0.01
 -------- 07:00 ---- 0.00 ---- 1.41 0.01
