 Date Time CO SO2 NO2 CHX NO
 29.03.13 12:00 0.04 0.00 ---- 1.39 ----
 -------- 13:00 0.03 0.00 ---- 1.38 ----
 -------- 14:00 0.03 0.00 ---- 1.38 ----
 -------- 15:00 0.02 0.00 ---- 1.36 ----
 -------- 16:00 0.02 0.00 ---- 1.36 ----
 29.03.13 17:00 0.03 0.00 ---- 1.37 ----
 -------- 18:00 0.04 0.00 ---- 1.38 ----
 -------- 19:00 0.02 0.00 ---- 1.39 ----
 -------- 20:00 0.07 0.00 ---- 1.48 ----
 -------- 21:00 0.25 0.02 ---- 1.73 ----
 29.03.13 22:00 0.36 0.02 ---- 1.85 ----
 -------- 23:00 0.45 0.02 ---- 1.96 ----
 -------- 00:00 0.67 0.02 ---- 2.23 ----
 -------- 01:00 0.55 0.01 ---- 2.44 ----
 -------- 02:00 0.27 0.00 ---- 1.96 ----
 30.03.13 03:00 0.17 0.00 ---- 1.82 ----
 -------- 04:00 0.11 ---- ---- 1.74 ----
 -------- 05:00 0.05 0.00 ---- 1.51 ----
 -------- 06:00 0.05 0.00 ---- 1.52 ----
 -------- 07:00 0.04 0.00 ---- 1.57 ----
 30.03.13 08:00 0.05 0.00 ---- 1.49 ----
 -------- 09:00 0.06 0.00 ---- 1.54 ----
 -------- 10:00 0.07 0.01 ---- 1.52 ----
 -------- 11:00 0.06 0.01 ---- 1.47 ----
 -------- 12:00 0.04 0.00 ---- 1.45 ----
 30.03.13 13:00 0.02 0.00 ---- 1.40 ----
 -------- 14:00 0.02 0.00 ---- 1.38 ----
 -------- 15:00 0.02 0.00 ---- 1.38 ----
 -------- 16:00 0.02 0.00 ---- 1.38 ----
 -------- 17:00 0.02 0.00 ---- 1.38 ----
 30.03.13 18:00 0.02 0.00 ---- 1.39 ----
 -------- 19:00 0.03 0.00 ---- 1.39 ----
 -------- 20:00 0.04 0.00 ---- 1.40 ----
 -------- 21:00 0.04 0.00 ---- 1.43 ----
 -------- 22:00 0.04 0.00 ---- 1.44 ----
 30.03.13 23:00 0.04 0.00 ---- 1.42 ----
 -------- 00:00 0.03 0.00 ---- 1.38 ----
 -------- 01:00 0.02 0.00 ---- 1.37 ----
 -------- 02:00 0.02 0.00 ---- 1.38 ----
 -------- 03:00 0.02 0.00 ---- 1.38 ----
 31.03.13 04:00 0.02 0.00 ---- 1.38 ----
 -------- 05:00 0.02 0.00 ---- 1.39 ----
 -------- 06:00 0.02 0.00 ---- 1.37 ----
 -------- 07:00 0.02 0.00 ---- 1.39 ----
 -------- 08:00 0.02 0.00 ---- 1.39 ----
 31.03.13 09:00 0.02 0.00 ---- 1.40 ----
 -------- 10:00 0.02 0.00 ---- 1.42 ----
 -------- 11:00 0.02 0.00 ---- 1.44 ----
