 Date Time CO SO2 NO2 CHX NO
 25.02.13 12:00 0.08 0.01 0.23 1.49 0.01
 -------- 13:00 0.08 0.00 0.21 1.47 0.01
 -------- 14:00 0.08 0.00 0.26 1.48 0.02
 -------- 15:00 0.07 0.00 ---- 1.48 ----
 -------- 16:00 0.06 0.00 ---- 1.46 ----
 25.02.13 17:00 0.06 0.01 ---- 1.47 ----
 -------- 18:00 0.09 0.01 ---- 1.47 ----
 -------- 19:00 0.07 0.01 ---- 1.50 ----
 -------- 20:00 0.06 0.00 ---- 1.49 ----
 -------- 21:00 0.06 0.00 ---- 1.49 ----
 25.02.13 22:00 0.04 0.01 ---- 1.48 ----
 -------- 23:00 0.04 0.01 ---- 1.47 ----
 -------- 00:00 0.04 0.00 ---- 1.47 ----
 -------- 01:00 0.03 0.00 ---- 1.48 ----
 -------- 02:00 0.02 0.00 ---- 1.48 ----
 26.02.13 03:00 0.02 0.00 ---- 1.49 ----
 -------- 04:00 0.02 0.00 ---- 1.48 ----
 -------- 05:00 0.05 0.00 ---- 1.50 ----
 -------- 06:00 0.04 0.00 ---- 1.53 ----
 -------- 07:00 0.09 0.00 ---- 1.57 ----
 26.02.13 08:00 0.13 0.00 ---- 1.62 ----
 -------- 09:00 0.13 0.01 ---- 1.59 ----
 -------- 10:00 0.13 0.01 ---- 1.59 ----
 -------- 11:00 0.12 0.01 ---- 1.58 ----
 -------- 12:00 0.10 0.01 ---- 1.55 ----
 26.02.13 13:00 0.09 0.00 ---- 1.50 ----
 -------- 14:00 0.09 0.00 ---- 1.49 ----
 -------- 15:00 0.06 0.00 ---- 1.44 ----
 -------- 16:00 0.07 0.00 ---- 1.43 ----
 -------- 17:00 0.07 0.00 ---- 1.43 ----
 26.02.13 18:00 0.08 0.01 ---- 1.43 ----
 -------- 19:00 0.08 0.00 ---- 1.41 ----
 -------- 20:00 0.07 0.00 ---- 1.41 ----
 -------- 21:00 0.07 0.00 ---- 1.41 ----
 -------- 22:00 0.06 0.00 ---- 1.40 ----
 26.02.13 23:00 0.06 0.00 ---- 1.41 ----
 -------- 00:00 0.06 0.00 ---- 1.42 ----
 -------- 01:00 0.06 0.00 ---- 1.41 ----
 -------- 02:00 0.05 0.01 ---- 1.42 ----
 -------- 03:00 0.05 0.01 ---- 1.42 ----
 27.02.13 04:00 0.05 0.01 ---- 1.42 ----
 -------- 05:00 0.05 0.01 ---- 1.41 ----
 -------- 06:00 0.05 0.01 ---- 1.41 ----
 -------- 07:00 0.07 0.00 ---- 1.43 ----
 -------- 08:00 0.08 0.00 ---- 1.43 ----
 27.02.13 09:00 0.08 0.00 ---- 1.43 ----
 -------- 10:00 0.08 0.00 ---- 1.44 ----
 -------- 11:00 0.08 0.01 ---- 1.44 ----
