 Date Time CO SO2 NO2 CHX NO
 26.12.12 12:00 0.08 0.00 0.17 1.61 0.01
 -------- 13:00 0.08 0.01 0.17 1.52 0.01
 -------- 14:00 0.08 0.00 0.16 1.51 ----
 -------- 15:00 0.09 0.00 0.18 1.53 0.00
 -------- 16:00 0.09 0.00 0.20 1.55 0.00
 26.12.12 17:00 0.09 0.00 0.21 1.53 0.01
 -------- 18:00 0.10 0.00 0.24 1.53 0.01
 -------- 19:00 0.06 0.00 0.22 1.50 0.00
 -------- 20:00 ---- 0.00 0.23 1.51 0.00
 -------- 21:00 ---- 0.00 0.19 1.49 ----
 26.12.12 22:00 ---- 0.00 0.16 1.47 ----
 -------- 23:00 ---- 0.00 0.15 1.47 ----
 -------- 00:00 ---- 0.00 0.13 1.44 ----
 -------- 01:00 ---- 0.00 0.11 1.42 ----
 -------- 02:00 ---- 0.00 0.11 1.42 ----
 27.12.12 03:00 ---- 0.00 0.12 1.42 ----
 -------- 04:00 ---- 0.00 0.15 1.46 ----
 -------- 05:00 ---- 0.00 0.15 1.43 ----
 -------- 06:00 ---- 0.00 0.16 1.44 ----
 -------- 07:00 0.05 0.00 0.17 1.43 ----
 27.12.12 08:00 0.06 0.00 0.16 1.43 ----
 -------- 09:00 0.06 0.00 0.19 1.45 0.00
 -------- 10:00 0.07 0.00 0.21 1.46 0.00
 -------- 11:00 0.08 0.00 0.23 1.46 0.01
 -------- 12:00 0.07 0.00 0.22 1.45 0.01
 27.12.12 13:00 0.08 0.00 0.25 1.24 0.03
 -------- 14:00 0.06 0.00 0.27 ---- 0.04
 -------- 15:00 0.07 0.00 0.28 ---- 0.06
 -------- 16:00 0.12 0.00 0.30 ---- 0.10
 -------- 17:00 0.18 0.00 0.31 ---- 0.18
 27.12.12 18:00 0.24 0.01 0.32 ---- 0.27
 -------- 19:00 0.18 0.00 0.30 ---- 0.15
 -------- 20:00 0.16 0.00 0.29 ---- 0.10
 -------- 21:00 0.13 0.00 0.26 ---- 0.06
 -------- 22:00 0.11 0.00 0.24 ---- 0.03
 27.12.12 23:00 0.09 0.00 0.23 ---- 0.01
 -------- 00:00 0.08 0.00 0.22 ---- ----
 -------- 01:00 0.08 0.00 0.21 ---- ----
 -------- 02:00 0.06 0.00 0.12 ---- ----
 -------- 03:00 0.06 0.00 0.10 ---- ----
 28.12.12 04:00 0.05 0.00 0.10 ---- 0.01
 -------- 05:00 0.06 0.00 0.09 ---- ----
 -------- 06:00 0.06 0.00 0.11 ---- 0.01
 -------- 07:00 0.06 0.01 0.15 ---- ----
 -------- 08:00 0.08 0.02 0.18 ---- ----
 28.12.12 09:00 0.07 0.02 0.17 ---- ----
 -------- 10:00 0.07 0.02 0.21 ---- 0.00
 -------- 11:00 0.07 0.02 0.20 1.16 0.00
