 Date Time CO SO2 NO2 CHX NO
 28.02.13 12:00 0.02 0.00 ---- 1.39 ----
 -------- 13:00 0.03 0.00 0.05 1.40 ----
 -------- 14:00 0.03 0.00 0.19 1.38 ----
 -------- 15:00 0.02 0.01 0.18 1.38 ----
 -------- 16:00 0.02 0.00 0.17 1.37 ----
 28.02.13 17:00 0.03 0.00 0.18 1.39 ----
 -------- 18:00 0.04 0.00 0.20 1.41 ----
 -------- 19:00 0.07 0.00 0.24 1.41 ----
 -------- 20:00 0.06 0.00 0.19 1.39 ----
 -------- 21:00 0.07 0.00 0.23 1.42 ----
 28.02.13 22:00 0.08 0.00 0.26 1.42 ----
 -------- 23:00 0.07 0.00 0.23 1.41 ----
 -------- 00:00 0.06 0.00 0.19 1.40 0.02
 -------- 01:00 0.06 0.00 0.15 1.37 0.01
 -------- 02:00 0.05 0.00 0.14 1.37 ----
 01.03.13 03:00 0.05 0.00 0.11 1.37 ----
 -------- 04:00 0.04 0.00 0.15 1.37 ----
 -------- 05:00 0.04 0.00 0.12 1.37 ----
 -------- 06:00 0.05 0.00 0.14 1.38 0.00
 -------- 07:00 0.03 0.00 0.19 1.47 ----
 01.03.13 08:00 0.02 0.01 0.17 1.41 0.01
 -------- 09:00 0.03 0.00 0.18 1.41 ----
 -------- 10:00 0.03 0.00 0.20 1.47 ----
 -------- 11:00 0.02 0.00 0.21 1.40 0.00
 -------- 12:00 0.03 0.00 0.17 1.42 ----
 01.03.13 13:00 0.03 0.00 0.17 1.41 0.01
 -------- 14:00 0.02 0.00 0.17 1.40 ----
 -------- 15:00 0.02 0.00 0.15 1.39 ----
 -------- 16:00 0.02 0.00 0.16 1.38 ----
 -------- 17:00 0.02 0.00 0.16 1.37 ----
 01.03.13 18:00 0.03 0.00 0.16 1.37 ----
 -------- 19:00 0.06 0.00 0.16 1.36 ----
 -------- 20:00 0.08 0.00 0.15 1.36 ----
 -------- 21:00 0.08 0.00 0.16 1.36 ----
 -------- 22:00 0.07 0.00 0.14 1.36 ----
 01.03.13 23:00 0.07 0.00 0.16 1.36 ----
 -------- 00:00 0.08 0.00 0.19 1.45 ----
 -------- 01:00 0.07 0.00 0.20 1.56 ----
 -------- 02:00 0.06 0.01 0.18 1.43 0.01
 -------- 03:00 0.06 0.00 0.16 1.48 0.01
 02.03.13 04:00 0.06 0.00 0.13 1.43 ----
 -------- 05:00 0.06 0.00 0.11 1.41 ----
 -------- 06:00 0.06 0.00 0.12 1.46 ----
 -------- 07:00 0.03 0.00 0.14 1.50 ----
 -------- 08:00 0.02 0.00 0.13 1.40 ----
 02.03.13 09:00 0.02 0.01 0.15 1.47 ----
 -------- 10:00 0.03 0.00 0.19 1.45 0.01
 -------- 11:00 0.03 0.00 0.20 1.42 0.01
