 Date Time SO2 OZ NO2 CHX NO
 10.11.12 00:00 0.01 0.28 0.12 1.42 0.05
 -------- 01:00 0.01 0.29 0.13 1.38 0.04
 -------- 02:00 0.00 0.30 0.11 1.36 0.03
 -------- 03:00 0.00 0.30 0.09 1.41 0.02
 -------- 04:00 0.00 0.24 0.10 1.44 0.03
 10.11.12 05:00 0.00 0.24 0.09 1.41 0.03
 -------- 06:00 0.00 0.24 0.10 1.42 0.03
 -------- 07:00 0.00 0.25 0.10 1.35 0.03
 -------- 08:00 0.01 0.21 0.12 1.38 0.05
 -------- 09:00 0.01 0.21 0.13 1.47 0.06
 10.11.12 10:00 0.01 0.17 0.13 1.50 0.07
 -------- 11:00 0.01 0.15 0.14 1.51 0.08
 -------- 12:00 0.01 0.15 0.16 1.47 0.09
 -------- 13:00 0.01 0.12 0.19 1.47 0.12
 -------- 14:00 0.01 0.18 0.18 1.46 0.09
 10.11.12 15:00 0.01 0.19 0.18 1.45 0.10
 -------- 16:00 0.01 0.18 0.19 1.47 0.11
 -------- 17:00 0.01 0.14 0.20 1.50 0.11
 -------- 18:00 0.01 0.06 0.23 1.63 0.22
 -------- 19:00 0.01 0.01 0.22 1.70 0.31
 10.11.12 20:00 0.01 0.01 0.19 1.91 0.32
 -------- 21:00 0.02 0.02 0.19 1.94 0.38
 -------- 22:00 0.01 0.01 0.17 1.76 0.31
 -------- 23:00 0.01 0.01 0.15 1.82 0.31
 -------- 00:00 0.01 0.01 0.12 1.98 0.30
 11.11.12 01:00 0.01 0.01 0.13 1.94 0.24
 -------- 02:00 0.01 0.01 0.14 1.87 0.21
 -------- 03:00 0.01 0.01 0.12 1.58 0.11
 -------- 04:00 0.01 0.01 0.12 1.58 0.09
 -------- 05:00 0.01 0.01 0.15 1.71 0.09
 11.11.12 06:00 0.01 0.01 0.18 1.62 0.06
 -------- 07:00 0.01 ---- 0.18 1.63 0.07
 -------- 08:00 0.01 ---- 0.19 1.77 0.16
 -------- 09:00 0.01 ---- 0.20 1.68 0.17
 -------- 10:00 0.01 0.01 0.20 1.65 0.15
 11.11.12 11:00 0.01 0.09 0.15 1.49 0.04
 -------- 12:00 0.01 0.12 0.14 1.47 0.04
 -------- 13:00 0.01 0.16 0.13 1.45 0.04
 -------- 14:00 0.01 0.11 0.16 1.56 0.08
 -------- 15:00 0.01 0.10 0.16 1.49 0.07
 11.11.12 16:00 0.01 0.10 0.16 1.49 0.07
 -------- 17:00 0.01 0.10 0.17 1.48 0.06
 -------- 18:00 0.01 0.09 0.16 1.49 0.07
 -------- 19:00 0.01 0.08 0.16 1.49 0.07
 -------- 20:00 0.01 0.06 0.17 1.49 0.06
 11.11.12 21:00 0.01 0.12 0.13 1.45 0.04
 -------- 22:00 0.00 0.17 0.11 1.40 0.02
 -------- 23:00 0.00 0.22 0.09 1.41 0.01
