 Date Time SO2 OZ NO2 CHX NO
 12.01.13 00:00 0.00 ---- 0.24 1.63 0.07
 -------- 01:00 0.00 ---- 0.26 1.62 0.08
 -------- 02:00 0.00 0.03 0.20 1.58 0.03
 -------- 03:00 0.00 0.05 0.19 1.55 0.02
 -------- 04:00 0.00 0.08 0.16 1.53 0.02
 12.01.13 05:00 0.00 0.07 0.19 1.53 0.05
 -------- 06:00 0.00 0.07 0.17 1.54 0.03
 -------- 07:00 0.00 0.05 0.20 1.57 0.06
 -------- 08:00 0.00 0.01 0.22 1.57 0.08
 -------- 09:00 0.00 0.01 0.23 1.59 0.10
 12.01.13 10:00 0.00 0.01 0.22 1.59 0.12
 -------- 11:00 0.00 0.03 0.20 1.60 0.13
 -------- 12:00 0.00 0.04 0.22 1.63 0.20
 -------- 13:00 0.01 0.04 0.22 1.63 0.15
 -------- 14:00 0.00 0.03 0.22 1.66 0.21
 12.01.13 15:00 0.01 0.03 0.22 1.67 0.21
 -------- 16:00 0.00 0.04 0.20 1.62 0.14
 -------- 17:00 0.01 0.02 0.23 1.68 0.25
 -------- 18:00 0.01 0.01 0.22 1.70 0.16
 -------- 19:00 0.01 ---- 0.22 1.91 0.13
 12.01.13 20:00 0.01 0.01 0.23 2.09 0.24
 -------- 21:00 0.01 0.01 0.23 2.31 0.27
 -------- 22:00 0.01 0.01 0.22 2.14 0.25
 -------- 23:00 0.01 0.01 0.23 1.93 0.23
 -------- 00:00 0.01 0.01 0.21 1.90 0.20
 13.01.13 01:00 0.01 0.01 0.21 1.98 0.12
 -------- 02:00 0.00 0.01 0.19 1.78 0.09
 -------- 03:00 0.00 0.03 0.17 1.83 0.04
 -------- 04:00 0.00 0.05 0.15 1.64 0.02
 -------- 05:00 0.00 0.07 0.15 1.55 0.04
 13.01.13 06:00 0.00 0.12 0.13 1.54 0.03
 -------- 07:00 0.00 0.13 0.13 1.51 0.02
 -------- 08:00 0.00 0.11 0.14 1.51 0.03
 -------- 09:00 0.00 0.11 0.13 1.51 0.02
 -------- 10:00 0.00 0.09 0.15 1.54 0.05
 13.01.13 11:00 0.00 0.11 0.15 1.53 0.06
 -------- 12:00 0.00 0.15 0.14 1.53 0.05
 -------- 13:00 0.00 0.17 0.14 1.52 0.05
 -------- 14:00 0.00 0.15 0.17 1.51 0.09
 -------- 15:00 0.00 0.16 0.16 1.51 0.08
 13.01.13 16:00 0.00 0.16 0.19 1.52 0.08
 -------- 17:00 0.00 0.16 0.17 1.53 0.08
 -------- 18:00 0.00 0.15 0.17 1.53 0.09
 -------- 19:00 0.00 0.12 0.17 1.62 0.09
 -------- 20:00 0.00 0.18 0.15 1.55 0.06
 13.01.13 21:00 0.00 0.18 0.15 1.52 0.05
 -------- 22:00 0.00 0.20 0.16 1.53 0.06
 -------- 23:00 0.00 0.21 0.14 1.51 0.04
 -------- 00:00 0.00 0.20 0.13 1.49 0.04
