 Date Time SO2 OZ NO2 CHX NO
 03.10.12 12:00 0.00 0.10 0.14 1.50 0.10
 -------- 13:00 0.00 0.08 0.14 1.50 0.10
 -------- 14:00 0.00 0.08 0.14 1.52 0.11
 -------- 15:00 0.00 0.08 0.14 1.54 0.12
 -------- 16:00 0.00 0.07 0.13 1.52 0.11
 03.10.12 17:00 0.00 0.04 0.14 1.54 0.13
 -------- 18:00 0.00 0.04 0.13 1.53 0.11
 -------- 19:00 0.00 0.01 0.14 1.61 0.14
 -------- 20:00 0.00 0.04 0.14 1.52 0.12
 -------- 21:00 0.00 0.02 0.13 1.55 0.13
 03.10.12 22:00 0.00 0.01 0.13 1.54 0.12
 -------- 23:00 0.00 ---- 0.13 1.58 0.12
 -------- 00:00 0.00 0.01 0.13 1.63 0.13
 -------- 01:00 0.00 ---- 0.13 1.72 0.17
 -------- 02:00 0.00 ---- 0.13 1.70 0.15
 04.10.12 03:00 0.00 ---- 0.13 1.66 0.15
 -------- 04:00 0.00 ---- 0.13 1.62 0.14
 -------- 05:00 0.00 ---- 0.13 1.72 0.14
 -------- 06:00 0.01 ---- 0.14 1.82 0.21
 -------- 07:00 0.01 ---- 0.16 1.86 0.28
 04.10.12 08:00 0.01 ---- 0.17 1.97 0.34
 -------- 09:00 0.01 ---- 0.17 1.90 0.32
 -------- 10:00 0.01 0.01 0.20 1.78 0.29
 -------- 11:00 0.01 0.01 0.20 1.69 0.23
 -------- 12:00 0.01 0.02 0.20 1.66 0.21
 04.10.12 13:00 0.01 0.08 0.18 1.61 0.15
 -------- 14:00 0.00 0.14 0.17 1.63 0.11
 -------- 15:00 0.00 0.24 0.15 1.58 0.08
 -------- 16:00 0.00 0.32 0.14 1.51 0.06
 -------- 17:00 0.00 0.32 0.14 1.50 0.05
 04.10.12 18:00 0.00 0.30 0.15 1.49 0.05
 -------- 19:00 0.00 0.29 0.14 1.48 0.05
 -------- 20:00 0.00 0.15 0.18 1.59 0.12
 -------- 21:00 0.00 0.14 0.16 1.57 0.11
 -------- 22:00 0.00 0.17 0.14 1.57 0.10
 04.10.12 23:00 0.00 0.21 0.14 1.52 0.09
 -------- 00:00 0.00 0.33 0.13 1.48 0.06
 -------- 01:00 0.00 0.35 0.12 1.43 0.06
 -------- 02:00 0.00 0.39 0.09 1.40 0.06
 -------- 03:00 0.00 0.38 0.09 1.48 0.06
 05.10.12 04:00 0.00 0.39 0.09 1.52 0.05
 -------- 05:00 0.00 0.36 0.09 1.46 0.06
 -------- 06:00 0.00 0.26 0.12 1.49 0.07
 -------- 07:00 0.01 0.06 0.18 1.63 0.18
 -------- 08:00 0.01 0.01 0.19 1.69 0.26
 05.10.12 09:00 0.01 0.01 0.18 1.76 0.26
