 Date Time SO2 OZ NO2 CHX NO
 14.12.12 12:00 0.00 0.08 0.23 1.46 0.11
 -------- 13:00 0.01 0.09 0.25 1.46 0.13
 -------- 14:00 0.01 0.07 0.26 1.51 0.18
 -------- 15:00 0.01 0.05 0.27 1.51 0.19
 -------- 16:00 0.01 0.06 0.26 1.46 0.13
 14.12.12 17:00 0.01 0.07 0.27 1.46 0.12
 -------- 18:00 0.01 0.07 0.28 1.46 0.11
 -------- 19:00 0.01 0.08 0.27 1.49 0.12
 -------- 20:00 0.01 0.05 0.28 1.48 0.11
 -------- 21:00 0.01 0.07 0.27 1.49 0.09
 14.12.12 22:00 0.01 0.04 0.29 1.50 0.10
 -------- 23:00 0.01 0.03 0.28 1.48 0.07
 -------- 00:00 0.01 0.01 0.28 1.49 0.08
 -------- 01:00 0.01 0.01 0.27 1.47 0.06
 -------- 02:00 0.01 ---- 0.26 1.47 0.05
 15.12.12 03:00 0.01 ---- 0.26 1.49 0.05
 -------- 04:00 0.01 ---- 0.26 1.49 0.04
 -------- 05:00 0.01 ---- 0.25 1.49 0.04
 -------- 06:00 0.01 ---- 0.26 1.50 0.06
 -------- 07:00 0.01 ---- 0.25 1.54 0.10
 15.12.12 08:00 0.01 ---- 0.26 1.57 0.12
 -------- 09:00 0.01 0.01 0.26 1.61 0.18
 -------- 10:00 0.01 0.01 0.27 1.66 0.26
 -------- 11:00 0.01 0.01 0.29 1.66 0.30
 -------- 12:00 0.01 0.03 0.29 1.68 0.27
 15.12.12 13:00 0.01 0.02 0.29 1.70 0.32
 -------- 14:00 0.01 0.03 0.29 1.71 0.30
 -------- 15:00 0.01 0.02 0.29 1.67 0.29
 -------- 16:00 0.01 0.02 0.31 1.64 0.26
 -------- 17:00 0.01 0.01 0.33 1.64 0.24
 15.12.12 18:00 0.01 0.01 0.32 1.63 0.22
 -------- 19:00 0.01 0.01 0.32 1.63 0.24
 -------- 20:00 0.01 0.01 0.31 1.65 0.25
 -------- 21:00 0.01 ---- 0.29 1.64 0.20
 -------- 22:00 0.01 ---- 0.27 1.61 0.19
 15.12.12 23:00 0.01 ---- 0.27 1.61 0.17
 -------- 00:00 0.01 0.01 0.26 1.58 0.15
 -------- 01:00 0.00 ---- 0.26 1.55 0.12
 -------- 02:00 0.00 ---- 0.25 1.58 0.10
 -------- 03:00 0.00 ---- 0.24 1.57 0.09
 16.12.12 04:00 0.00 ---- 0.22 1.55 0.06
 -------- 05:00 0.00 ---- 0.22 1.54 0.06
 -------- 06:00 0.00 ---- 0.23 1.55 0.06
 -------- 07:00 0.00 ---- 0.22 1.57 0.09
 -------- 08:00 0.00 ---- 0.25 1.57 0.11
 16.12.12 09:00 0.00 0.01 0.24 1.60 0.14
 -------- 10:00 0.01 0.01 0.29 1.67 0.25
 -------- 11:00 0.01 0.01 0.26 1.69 0.22
