 Date Time CO NO2 CHX NO PM10
 16.09.12 12:00 0.07 0.06 1.41 0.01 0.04
 -------- 13:00 0.06 0.07 1.40 0.02 0.04
 -------- 14:00 0.08 0.06 1.41 0.02 0.05
 -------- 15:00 0.08 0.08 1.41 0.03 0.06
 -------- 16:00 0.09 0.08 1.41 0.02 0.03
 16.09.12 17:00 0.08 0.08 1.40 0.02 0.04
 -------- 18:00 0.07 0.06 1.39 0.02 0.04
 -------- 19:00 0.06 0.08 1.38 0.01 0.04
 -------- 20:00 0.08 0.11 1.39 0.01 0.04
 -------- 21:00 0.09 0.14 1.41 0.01 0.05
 16.09.12 22:00 0.11 0.19 1.44 0.04 0.05
 -------- 23:00 0.11 0.19 1.46 0.05 0.05
 -------- 00:00 0.11 0.19 1.49 0.06 0.05
 -------- 01:00 0.11 0.18 1.51 0.07 0.05
 -------- 02:00 0.09 0.15 1.48 0.05 0.04
 17.09.12 03:00 0.08 0.14 1.49 0.05 0.04
 -------- 04:00 0.07 0.13 1.51 0.05 0.04
 -------- 05:00 0.06 0.13 1.51 0.05 0.04
 -------- 06:00 0.08 0.12 1.53 0.07 0.04
 -------- 07:00 0.09 0.14 1.56 0.11 0.05
 17.09.12 08:00 0.18 0.16 1.58 0.17 0.07
 -------- 09:00 0.18 0.18 1.59 0.21 0.09
 -------- 10:00 0.21 0.22 1.63 0.22 0.10
 -------- 11:00 0.16 0.25 1.59 0.16 0.10
 -------- 12:00 0.09 0.16 1.46 0.06 0.08
 17.09.12 13:00 0.04 0.07 1.39 0.02 0.04
 -------- 14:00 0.05 0.07 1.36 0.02 0.04
 -------- 15:00 0.05 0.08 1.37 0.02 0.05
 -------- 16:00 0.05 0.07 1.37 0.01 0.06
 -------- 17:00 0.05 0.09 1.37 0.01 0.04
 17.09.12 18:00 0.05 0.09 1.38 0.01 0.04
 -------- 19:00 0.06 0.10 1.41 0.01 0.04
 -------- 20:00 0.12 0.23 1.53 0.04 0.05
 -------- 21:00 0.19 0.26 1.65 0.12 0.06
 -------- 22:00 0.31 0.24 1.70 0.20 0.08
 17.09.12 23:00 0.54 0.27 1.90 0.51 0.12
 -------- 00:00 0.65 0.27 2.14 0.70 0.15
 -------- 01:00 0.66 0.25 2.35 0.74 0.16
 -------- 02:00 0.67 0.25 2.34 0.78 0.16
 -------- 03:00 0.62 0.27 2.34 0.78 0.15
 18.09.12 04:00 0.45 0.25 2.18 0.64 0.14
 -------- 05:00 0.21 0.23 1.84 0.35 0.09
 -------- 06:00 0.09 0.21 1.72 0.18 0.06
 -------- 07:00 0.03 0.20 1.63 0.08 0.04
 -------- 08:00 0.14 0.23 1.70 0.30 0.08
 18.09.12 09:00 0.19 0.25 1.72 0.32 0.11
 -------- 10:00 0.19 0.26 1.67 0.26 0.14
 -------- 11:00 0.16 0.28 1.64 0.20 0.17
