 Date Time CO NO2 CHX NO PM10
 16.02.13 12:00 0.19 0.47 2.21 0.29 0.18
 -------- 13:00 0.20 0.49 2.26 0.32 0.20
 -------- 14:00 0.20 0.49 2.17 0.31 0.19
 -------- 15:00 0.20 0.49 1.99 0.34 0.20
 -------- 16:00 0.19 0.51 1.95 0.30 0.17
 16.02.13 17:00 0.09 0.40 1.70 0.08 0.07
 -------- 18:00 0.09 0.37 1.64 0.06 0.06
 -------- 19:00 0.09 0.34 1.62 0.03 0.06
 -------- 20:00 0.06 0.29 1.59 0.01 0.05
 -------- 21:00 0.07 0.27 1.62 0.01 0.05
 16.02.13 22:00 0.06 0.23 1.57 0.01 0.05
 -------- 23:00 0.06 0.26 1.56 0.01 0.06
 -------- 00:00 0.07 0.24 1.57 0.01 0.06
 -------- 01:00 0.06 0.25 1.55 0.01 0.06
 -------- 02:00 0.06 0.24 1.58 0.01 0.07
 17.02.13 03:00 0.06 0.24 1.60 0.01 0.07
 -------- 04:00 0.06 0.19 1.59 0.01 0.07
 -------- 05:00 0.06 0.16 1.55 0.01 0.06
 -------- 06:00 0.06 0.13 1.56 0.02 0.06
 -------- 07:00 0.06 0.10 1.54 0.01 0.06
 17.02.13 08:00 0.07 0.22 1.58 0.01 0.06
 -------- 09:00 0.06 0.19 1.57 0.01 0.06
 -------- 10:00 0.06 0.23 1.59 0.02 0.07
 -------- 11:00 0.07 0.17 1.61 0.03 0.07
 -------- 12:00 0.08 0.17 1.61 0.03 0.08
 17.02.13 13:00 0.07 0.16 1.59 0.03 0.07
 -------- 14:00 0.08 0.15 1.59 0.03 0.07
 -------- 15:00 0.08 0.16 1.59 0.03 0.08
 -------- 16:00 0.08 0.17 1.60 0.03 0.07
 -------- 17:00 0.08 0.22 1.64 0.03 0.06
 17.02.13 18:00 0.08 0.23 1.73 0.02 0.06
 -------- 19:00 0.07 0.21 1.72 0.01 0.06
 -------- 20:00 0.06 0.17 1.66 0.01 0.06
 -------- 21:00 0.06 0.16 1.60 0.01 0.05
 -------- 22:00 0.06 0.12 1.52 0.01 0.04
 17.02.13 23:00 0.07 0.11 1.56 0.01 0.04
 -------- 00:00 0.05 0.10 1.51 0.01 0.04
 -------- 01:00 0.05 0.09 1.50 0.00 0.04
 -------- 02:00 0.04 0.09 1.51 0.01 0.04
 -------- 03:00 0.04 0.09 1.51 0.01 0.04
 18.02.13 04:00 0.04 0.10 1.52 0.00 0.04
 -------- 05:00 0.04 0.09 1.52 0.01 0.03
 -------- 06:00 0.04 0.09 1.53 0.00 0.03
 -------- 07:00 0.05 0.11 1.59 0.01 0.04
 -------- 08:00 0.08 0.16 1.57 0.01 0.04
 18.02.13 09:00 0.07 0.18 1.60 0.02 0.04
 -------- 10:00 0.08 0.22 1.59 0.02 0.05
 -------- 11:00 0.07 0.20 1.57 0.02 0.05
 -------- 12:00 0.06 0.21 1.55 0.03 0.05
