 Date Time CO NO2 CHX NO PM10
 04.10.12 00:00 0.16 0.12 1.64 0.12 0.08
 -------- 01:00 0.13 0.12 1.61 0.10 0.07
 -------- 02:00 0.13 0.12 1.63 0.12 0.08
 -------- 03:00 0.17 0.10 1.75 0.22 0.14
 -------- 04:00 0.17 0.12 1.88 0.25 0.13
 04.10.12 05:00 0.17 0.14 2.01 0.24 0.12
 -------- 06:00 0.10 0.15 1.82 0.13 0.10
 -------- 07:00 0.10 0.16 1.80 0.13 0.08
 -------- 08:00 0.11 0.13 1.67 0.13 0.09
 -------- 09:00 0.13 0.15 1.88 0.15 0.10
 04.10.12 10:00 0.11 0.13 1.89 0.10 0.12
 -------- 11:00 0.13 0.14 1.76 0.10 0.13
 -------- 12:00 0.11 0.17 1.81 0.09 0.11
 -------- 13:00 0.12 0.21 1.83 0.10 0.13
 -------- 14:00 0.09 0.18 1.64 0.05 0.13
 04.10.12 15:00 0.08 0.16 1.56 0.02 0.11
 -------- 16:00 0.07 0.12 1.53 0.01 0.11
 -------- 17:00 0.07 0.14 1.56 0.02 0.12
 -------- 18:00 0.08 0.16 1.49 0.02 0.10
 -------- 19:00 0.09 0.21 1.54 0.02 0.11
 04.10.12 20:00 0.08 0.17 1.73 0.01 0.11
 -------- 21:00 0.09 0.17 1.56 0.01 0.09
 -------- 22:00 0.09 0.18 1.48 0.01 0.07
 -------- 23:00 0.07 0.13 1.42 0.01 0.03
 -------- 00:00 0.04 0.07 1.39 0.01 0.02
 05.10.12 01:00 0.04 0.07 1.39 0.00 0.01
 -------- 02:00 0.04 0.06 1.38 0.00 0.02
 -------- 03:00 0.04 0.06 1.41 0.00 0.02
 -------- 04:00 0.04 0.07 1.41 0.00 0.02
 -------- 05:00 0.04 0.10 1.46 0.00 0.02
 05.10.12 06:00 0.05 0.12 1.61 0.01 0.03
 -------- 07:00 0.13 0.21 1.77 0.20 0.05
 -------- 08:00 0.22 0.26 1.81 0.33 0.08
 -------- 09:00 0.25 0.24 1.77 0.28 0.08
 -------- 10:00 0.19 0.23 1.86 0.18 0.09
 05.10.12 11:00 0.11 0.21 1.71 0.08 0.07
 -------- 12:00 0.10 0.18 1.63 0.07 0.08
 -------- 13:00 0.11 0.17 1.63 0.06 0.09
 -------- 14:00 0.13 0.20 1.63 0.08 0.10
 -------- 15:00 0.12 0.23 1.65 0.08 0.12
 05.10.12 16:00 0.15 0.28 1.68 0.11 0.10
 -------- 17:00 0.07 0.20 1.54 0.02 0.08
 -------- 18:00 0.07 0.16 1.52 0.01 0.09
 -------- 19:00 0.06 0.12 1.45 0.01 0.08
 -------- 20:00 0.08 0.20 1.50 0.01 0.06
 05.10.12 21:00 0.08 0.21 1.46 0.01 0.05
 -------- 22:00 0.07 0.19 1.44 0.01 0.05
 -------- 23:00 0.06 0.13 1.51 0.01 0.03
