 Date Time CO NO2 CHX NO PM10
 19.12.12 12:00 0.08 0.19 1.58 0.07 0.05
 -------- 13:00 0.09 0.20 1.60 0.08 0.05
 -------- 14:00 0.09 0.20 1.61 0.07 0.06
 -------- 15:00 0.11 0.23 1.65 0.11 0.07
 -------- 16:00 0.15 0.29 1.74 0.20 0.09
 19.12.12 17:00 0.13 0.30 1.68 0.25 0.08
 -------- 18:00 0.09 0.26 1.58 0.09 0.10
 -------- 19:00 0.08 0.28 1.58 0.06 0.05
 -------- 20:00 0.09 0.28 1.62 0.07 0.05
 -------- 21:00 0.10 0.29 1.62 0.07 0.06
 19.12.12 22:00 0.09 0.28 1.60 0.06 0.06
 -------- 23:00 0.08 0.27 1.61 0.05 0.05
 -------- 00:00 0.08 0.28 1.59 0.04 0.05
 -------- 01:00 0.08 0.26 1.59 0.04 0.05
 -------- 02:00 0.08 0.26 1.63 0.04 0.05
 20.12.12 03:00 0.08 0.26 1.82 0.04 0.06
 -------- 04:00 0.06 0.24 1.94 0.03 0.05
 -------- 05:00 0.06 0.25 1.88 0.03 0.05
 -------- 06:00 0.09 0.26 1.82 0.05 0.05
 -------- 07:00 0.11 0.29 1.86 0.11 0.06
 20.12.12 08:00 0.17 0.31 2.00 0.19 0.07
 -------- 09:00 0.24 0.33 2.14 0.28 0.09
 -------- 10:00 0.21 0.34 2.08 0.28 0.12
 -------- 11:00 0.15 0.33 1.92 0.23 0.13
 -------- 12:00 0.13 0.30 1.75 0.18 0.08
 20.12.12 13:00 0.12 0.29 1.76 0.17 0.07
 -------- 14:00 0.19 0.37 1.91 0.30 0.13
 -------- 15:00 0.19 0.40 1.90 0.34 0.14
 -------- 16:00 0.21 0.39 2.11 0.34 0.17
 -------- 17:00 0.12 0.35 2.11 0.12 0.38
 20.12.12 18:00 0.16 0.33 2.12 0.17 0.14
 -------- 19:00 0.18 0.35 2.25 0.20 0.10
 -------- 20:00 0.15 0.32 2.08 0.17 0.11
 -------- 21:00 0.14 0.31 1.94 0.15 0.10
 -------- 22:00 0.11 0.29 1.82 0.15 0.09
 20.12.12 23:00 0.10 0.28 1.77 0.15 0.09
 -------- 00:00 0.10 0.28 1.78 0.16 0.09
 -------- 01:00 0.12 0.28 1.84 0.20 0.10
 -------- 02:00 0.13 0.29 1.93 0.16 0.07
 -------- 03:00 0.10 0.28 2.15 0.12 0.09
 21.12.12 04:00 0.10 0.27 2.25 0.12 0.10
 -------- 05:00 0.10 0.25 2.07 0.12 0.09
 -------- 06:00 0.11 0.27 1.96 0.14 0.09
 -------- 07:00 0.13 0.27 1.94 0.18 0.09
 -------- 08:00 0.13 0.26 1.94 0.20 0.10
 21.12.12 09:00 0.18 0.28 2.04 0.25 0.11
 -------- 10:00 0.19 0.28 2.08 0.26 0.12
 -------- 11:00 0.20 0.30 2.13 0.29 0.13
