 Date Time CO NO2 CHX NO PM10
 30.12.12 12:00 0.06 0.08 1.46 0.01 ----
 -------- 13:00 0.06 0.10 1.47 0.02 ----
 -------- 14:00 0.06 0.10 1.49 0.02 ----
 -------- 15:00 0.06 0.12 1.50 0.02 ----
 -------- 16:00 0.07 0.17 1.50 0.03 ----
 30.12.12 17:00 0.08 0.22 1.51 0.03 ----
 -------- 18:00 0.08 0.24 1.53 0.03 ----
 -------- 19:00 0.08 0.26 1.52 0.05 ----
 -------- 20:00 0.08 0.25 1.52 0.05 ----
 -------- 21:00 0.10 0.25 1.53 0.07 ----
 30.12.12 22:00 0.10 0.26 1.54 0.08 ----
 -------- 23:00 0.11 0.24 1.59 0.13 ----
 -------- 00:00 0.13 0.27 1.68 0.25 ----
 -------- 01:00 0.14 0.28 1.70 0.27 ----
 -------- 02:00 0.15 0.28 1.72 0.27 ----
 31.12.12 03:00 0.15 0.28 1.83 0.23 ----
 -------- 04:00 0.13 0.28 1.69 0.19 ----
 -------- 05:00 0.09 0.24 1.54 0.06 ----
 -------- 06:00 0.08 0.21 1.52 0.05 ----
 -------- 07:00 0.07 0.20 1.51 0.04 ----
 31.12.12 08:00 0.06 0.17 1.51 0.03 ----
 -------- 09:00 0.06 0.17 1.51 0.03 ----
 -------- 10:00 0.06 0.18 1.50 0.03 ----
 -------- 11:00 0.07 0.19 1.51 0.05 ----
 -------- 12:00 0.06 0.16 1.49 0.04 ----
 31.12.12 13:00 0.08 0.20 1.52 0.06 ----
 -------- 14:00 0.08 0.20 1.52 0.05 ----
 -------- 15:00 0.08 0.19 1.53 0.04 ----
 -------- 16:00 0.08 0.20 1.54 0.05 ----
 -------- 17:00 0.09 0.23 1.55 0.07 ----
 31.12.12 18:00 0.08 0.20 1.55 0.03 ----
 -------- 19:00 0.07 0.18 1.56 0.02 ----
 -------- 20:00 0.06 0.15 1.55 0.01 ----
 -------- 21:00 0.08 0.18 1.57 0.02 ----
 -------- 22:00 0.08 0.21 1.58 0.04 ----
 31.12.12 23:00 0.08 0.20 1.58 0.03 ----
 -------- 00:00 0.10 0.21 1.63 0.05 ----
 -------- 01:00 0.09 0.19 1.60 0.03 ----
 -------- 02:00 0.09 0.18 1.60 0.03 ----
 -------- 03:00 0.08 0.17 1.58 0.02 ----
 01.01.13 04:00 0.08 0.18 1.58 0.02 ----
 -------- 05:00 0.08 0.17 1.58 0.02 ----
 -------- 06:00 0.07 0.12 1.54 0.01 ----
 -------- 07:00 0.06 0.11 1.49 0.01 ----
 -------- 08:00 0.06 0.13 1.50 0.01 ----
 01.01.13 09:00 0.06 0.13 1.56 0.01 ----
 -------- 10:00 0.06 0.11 1.51 0.01 ----
