 Date Time CO NO2 CHX NO PM10
 14.02.13 00:00 0.09 0.35 1.80 0.02 ----
 -------- 01:00 0.07 0.35 1.90 0.04 ----
 -------- 02:00 0.06 0.35 1.68 0.04 ----
 -------- 03:00 0.06 0.32 1.67 0.02 ----
 -------- 04:00 0.06 0.32 1.66 0.02 ----
 14.02.13 05:00 0.06 0.27 1.66 0.01 ----
 -------- 06:00 0.05 0.27 1.66 0.01 ----
 -------- 07:00 0.07 0.29 1.66 0.03 ----
 -------- 08:00 0.11 0.31 1.67 0.05 ----
 -------- 09:00 0.11 0.33 1.66 0.13 ----
 14.02.13 10:00 0.15 0.32 1.79 0.13 ----
 -------- 11:00 0.12 0.34 1.70 0.10 ----
 -------- 12:00 0.11 0.33 1.70 0.10 ----
 -------- 13:00 0.11 0.34 1.70 0.10 ----
 -------- 14:00 0.11 0.33 1.68 0.09 ----
 14.02.13 15:00 0.09 0.28 1.64 0.06 ----
 -------- 16:00 0.09 0.29 1.66 0.04 0.09
 -------- 17:00 0.09 0.34 1.62 0.06 0.10
 -------- 18:00 0.11 0.38 1.66 0.06 0.09
 -------- 19:00 0.12 0.39 1.69 0.06 0.10
 14.02.13 20:00 0.13 0.36 1.71 0.05 0.09
 -------- 21:00 0.11 0.34 1.74 0.03 0.09
 -------- 22:00 0.12 0.36 1.78 0.04 0.10
 -------- 23:00 0.13 0.39 1.82 0.09 0.11
 -------- 00:00 0.12 0.38 1.74 0.07 0.10
 15.02.13 01:00 0.13 0.37 1.80 0.07 0.11
 -------- 02:00 0.11 0.33 1.76 0.04 0.11
 -------- 03:00 0.11 0.31 1.67 0.04 0.10
 -------- 04:00 0.12 0.34 1.72 0.04 0.11
 -------- 05:00 0.08 0.24 1.60 0.01 0.09
 15.02.13 06:00 0.09 0.34 1.67 0.04 0.11
 -------- 07:00 0.09 0.35 1.72 0.05 0.11
 -------- 08:00 0.13 0.37 1.87 0.07 0.12
 -------- 09:00 0.11 0.39 1.86 0.10 0.12
 -------- 10:00 0.12 0.40 2.22 0.14 0.14
 15.02.13 11:00 0.13 0.38 2.20 0.18 0.14
 -------- 12:00 0.13 0.37 2.14 0.18 0.14
 -------- 13:00 0.18 0.41 1.75 0.21 ----
 -------- 14:00 0.16 0.42 1.77 0.19 0.15
 -------- 15:00 0.17 0.44 1.77 0.20 0.18
 15.02.13 16:00 0.12 0.40 1.72 0.12 0.21
 -------- 17:00 0.13 0.43 1.72 0.16 0.18
 -------- 18:00 0.13 0.45 1.74 0.14 0.14
 -------- 19:00 0.15 0.44 1.76 0.13 0.13
 -------- 20:00 0.15 0.44 1.82 0.18 0.13
 15.02.13 21:00 0.15 0.45 1.80 0.14 0.13
 -------- 22:00 0.14 0.45 1.80 0.10 0.13
 -------- 23:00 0.11 0.40 1.73 0.06 0.11
 -------- 00:00 0.12 0.44 1.75 0.07 0.12
