 Date Time CO NO2 CHX NO PM10
 03.04.13 12:00 0.16 0.37 1.58 0.08 0.09
 -------- 13:00 0.13 0.30 1.52 0.06 0.07
 -------- 14:00 0.10 0.23 1.54 0.03 0.05
 -------- 15:00 0.10 0.22 1.47 0.02 0.05
 -------- 16:00 0.08 0.16 1.43 0.02 0.04
 03.04.13 17:00 0.08 0.17 1.42 0.01 0.04
 -------- 18:00 0.07 0.18 1.42 0.01 0.03
 -------- 19:00 0.06 0.13 1.41 0.01 0.03
 -------- 20:00 0.06 0.18 1.39 0.01 0.04
 -------- 21:00 0.05 0.20 1.38 0.00 0.05
 03.04.13 22:00 0.06 0.23 1.40 0.01 0.05
 -------- 23:00 0.06 0.28 1.34 0.01 0.05
 -------- 00:00 0.06 0.27 1.42 0.01 0.06
 -------- 01:00 0.07 0.23 1.38 0.01 0.05
 -------- 02:00 0.07 0.23 1.44 0.01 0.05
 04.04.13 03:00 0.06 0.25 1.44 0.01 0.04
 -------- 04:00 0.06 0.25 1.34 0.01 0.04
 -------- 05:00 0.06 0.22 1.33 0.01 0.04
 -------- 06:00 0.06 0.18 1.44 0.01 0.04
 -------- 07:00 0.06 0.20 1.42 0.01 0.06
 04.04.13 08:00 0.07 0.25 1.39 0.02 0.06
 -------- 09:00 0.12 0.33 1.50 0.05 0.08
 -------- 10:00 0.09 0.30 1.41 0.05 0.08
 -------- 11:00 0.07 0.19 1.39 0.02 0.06
 -------- 12:00 0.06 0.15 1.42 0.02 0.05
 04.04.13 13:00 0.06 0.12 1.42 0.01 0.05
 -------- 14:00 0.06 0.10 1.38 0.01 0.04
 -------- 15:00 0.05 0.10 1.37 0.01 0.04
 -------- 16:00 0.05 0.10 1.37 0.01 0.04
 -------- 17:00 0.06 0.12 1.38 0.01 0.04
 04.04.13 18:00 0.07 0.12 1.36 0.01 0.07
 -------- 19:00 0.08 0.17 1.32 0.01 0.11
 -------- 20:00 0.08 0.19 1.33 0.01 0.07
 -------- 21:00 0.10 0.24 1.30 0.01 0.05
 -------- 22:00 0.09 0.27 1.35 0.01 0.04
 04.04.13 23:00 0.08 0.30 1.53 0.01 0.06
 -------- 00:00 0.06 0.34 1.50 0.01 0.06
 -------- 01:00 0.05 0.30 1.44 0.01 0.05
 -------- 02:00 0.04 0.26 1.44 0.01 0.04
 -------- 03:00 0.04 0.24 1.47 0.01 0.05
 05.04.13 04:00 0.04 0.24 1.44 0.01 0.04
 -------- 05:00 0.07 0.23 1.48 0.01 0.05
 -------- 06:00 0.05 0.28 1.43 0.01 0.06
 -------- 07:00 0.07 0.32 1.44 0.01 0.06
 -------- 08:00 0.09 0.37 1.43 0.03 0.08
 05.04.13 09:00 0.11 0.43 1.47 0.10 0.09
 -------- 10:00 0.14 0.52 1.57 0.31 0.14
 -------- 11:00 0.12 0.51 1.59 0.26 0.15
 -------- 12:00 0.10 0.49 1.51 0.22 0.15
