 Date Time CO NO2 CHX NO PM10
 04.02.13 12:00 0.20 0.30 1.87 0.30 ----
 -------- 13:00 0.23 0.31 2.05 0.34 ----
 -------- 14:00 0.12 0.23 1.73 0.15 ----
 -------- 15:00 0.06 0.19 1.56 0.05 ----
 -------- 16:00 0.05 0.17 1.56 0.04 0.06
 04.02.13 17:00 0.04 0.17 1.61 0.03 0.04
 -------- 18:00 0.04 0.19 1.59 0.04 0.03
 -------- 19:00 0.03 0.18 1.53 0.03 0.02
 -------- 20:00 0.07 0.15 1.48 0.02 0.03
 -------- 21:00 0.05 0.11 1.46 0.01 0.02
 04.02.13 22:00 0.04 0.08 1.44 0.01 0.02
 -------- 23:00 0.04 0.11 1.47 0.01 0.03
 -------- 00:00 0.04 0.09 1.47 0.01 0.02
 -------- 01:00 0.04 0.07 1.45 0.00 0.02
 -------- 02:00 0.03 0.04 1.45 0.00 0.02
 05.02.13 03:00 0.02 0.03 1.44 0.01 0.02
 -------- 04:00 0.02 0.03 1.43 0.00 0.02
 -------- 05:00 0.02 0.07 1.44 0.01 0.02
 -------- 06:00 0.04 0.08 1.44 0.01 0.02
 -------- 07:00 0.04 0.11 1.46 0.01 0.02
 05.02.13 08:00 0.05 0.12 1.46 0.01 0.02
 -------- 09:00 0.05 0.20 1.48 0.02 0.02
 -------- 10:00 0.06 0.22 1.50 0.03 0.02
 -------- 11:00 0.06 0.23 1.49 0.03 0.02
 -------- 12:00 0.08 0.24 1.53 0.05 0.03
 05.02.13 13:00 0.08 0.20 1.58 0.05 0.03
 -------- 14:00 0.08 0.23 1.60 0.06 0.04
 -------- 15:00 0.07 0.16 1.55 0.04 0.03
 -------- 16:00 0.07 0.18 1.54 0.03 0.03
 -------- 17:00 0.07 0.19 1.51 0.02 0.03
 05.02.13 18:00 0.09 0.33 1.60 0.04 0.05
 -------- 19:00 0.10 0.35 1.62 0.06 0.06
