 Date Time CO NO2 CHX NO PM10
 28.03.13 00:00 0.11 0.50 1.48 0.05 0.06
 -------- 01:00 0.09 0.48 1.46 0.04 0.05
 -------- 02:00 0.08 0.48 1.74 0.04 0.06
 -------- 03:00 0.07 0.45 1.44 0.03 0.04
 -------- 04:00 0.06 0.40 1.49 0.02 0.04
 28.03.13 05:00 0.06 0.36 1.57 0.01 0.04
 -------- 06:00 0.07 0.40 1.55 0.02 0.04
 -------- 07:00 0.10 0.45 1.57 0.08 0.04
 -------- 08:00 0.11 0.41 1.57 0.09 0.04
 -------- 09:00 0.11 0.36 1.43 0.09 0.04
 28.03.13 10:00 0.12 0.34 1.85 0.10 0.05
 -------- 11:00 0.11 0.32 1.46 0.10 0.05
 -------- 12:00 0.09 0.23 1.44 0.06 0.05
 -------- 13:00 0.05 0.11 1.34 0.03 0.03
 -------- 14:00 0.06 0.10 1.35 0.03 0.03
 28.03.13 15:00 0.06 0.09 1.36 0.02 0.03
 -------- 16:00 0.06 0.08 1.40 0.01 0.03
 -------- 17:00 0.07 0.08 1.48 0.02 0.03
 -------- 18:00 0.07 0.14 1.54 0.01 0.04
 -------- 19:00 0.08 0.11 1.40 0.01 0.03
 28.03.13 20:00 0.08 0.22 1.40 0.01 0.03
 -------- 21:00 0.11 0.45 1.46 0.02 0.04
 -------- 22:00 0.13 0.50 1.48 0.05 0.04
 -------- 23:00 0.11 0.49 1.48 0.05 0.04
 -------- 00:00 0.09 0.39 1.44 0.01 0.03
 29.03.13 01:00 0.09 0.35 1.41 0.01 0.03
 -------- 02:00 0.08 0.42 1.45 0.02 0.03
 -------- 03:00 0.10 0.45 1.46 0.03 0.04
 -------- 04:00 0.08 0.46 1.46 0.02 0.03
 -------- 05:00 0.09 0.47 1.45 0.03 0.03
 29.03.13 06:00 0.10 0.48 1.46 0.06 0.04
 -------- 07:00 0.11 0.49 1.48 0.12 0.04
 -------- 08:00 0.15 0.51 1.61 0.16 0.08
 -------- 09:00 0.17 0.51 1.59 0.17 0.05
 -------- 10:00 0.19 0.55 1.55 0.20 0.06
 29.03.13 11:00 0.15 0.45 1.50 0.14 0.05
 -------- 12:00 0.09 0.25 1.41 0.05 0.04
 -------- 13:00 0.06 0.08 1.20 0.01 0.03
 -------- 14:00 0.06 0.09 1.33 0.01 0.03
 -------- 15:00 0.05 0.07 1.33 0.01 0.03
 29.03.13 16:00 0.05 0.07 1.31 0.01 0.03
 -------- 17:00 0.05 0.08 1.36 0.01 0.03
 -------- 18:00 0.06 0.10 1.38 0.01 0.03
 -------- 19:00 0.07 0.11 1.37 0.01 0.03
 -------- 20:00 0.07 0.26 1.39 0.01 0.04
 29.03.13 21:00 0.15 0.54 1.48 0.08 0.08
 -------- 22:00 0.16 0.56 1.50 0.12 0.07
 -------- 23:00 0.16 0.52 1.29 0.10 0.06
 -------- 00:00 0.20 0.54 1.59 0.15 0.06
