 Date Time CO NO2 CHX NO PM10
 21.12.12 12:00 0.21 0.30 2.10 0.32 0.15
 -------- 13:00 0.20 0.33 2.11 0.38 0.16
 -------- 14:00 0.21 0.34 2.19 0.34 0.16
 -------- 15:00 0.23 0.34 2.18 0.34 0.16
 -------- 16:00 0.20 0.33 2.15 0.27 0.14
 21.12.12 17:00 0.21 0.34 2.20 0.32 0.13
 -------- 18:00 0.25 0.35 2.05 0.37 0.13
 -------- 19:00 0.24 0.35 1.96 0.34 0.13
 -------- 20:00 0.17 0.30 1.90 0.20 0.11
 -------- 21:00 0.17 0.30 1.99 0.18 0.09
 21.12.12 22:00 0.17 0.31 2.05 0.17 0.08
 -------- 23:00 0.15 0.31 1.95 0.15 0.08
 -------- 00:00 0.14 0.32 1.90 0.15 0.08
 -------- 01:00 0.13 0.31 1.86 0.14 0.08
 -------- 02:00 0.13 0.32 1.85 0.14 0.08
 22.12.12 03:00 0.12 0.30 1.86 0.11 0.07
 -------- 04:00 0.11 0.30 1.85 0.10 0.07
 -------- 05:00 0.10 0.31 1.83 0.09 0.08
 -------- 06:00 0.10 0.31 1.82 0.08 0.07
 -------- 07:00 0.12 0.33 1.83 0.12 0.07
 22.12.12 08:00 0.15 0.33 1.86 0.12 0.06
 -------- 09:00 0.13 0.33 1.83 0.12 0.06
 -------- 10:00 0.14 0.34 1.84 0.13 0.06
 -------- 11:00 0.13 0.32 1.77 0.09 0.06
 -------- 12:00 0.12 0.32 1.77 0.11 0.06
 22.12.12 13:00 0.13 0.35 1.73 0.13 0.07
 -------- 14:00 0.17 0.36 1.71 0.14 0.08
 -------- 15:00 0.16 0.33 1.64 0.08 0.07
 -------- 16:00 0.13 0.31 1.61 0.06 0.07
 -------- 17:00 0.12 0.32 1.62 0.04 0.07
 22.12.12 18:00 0.13 0.32 1.62 0.03 0.06
 -------- 19:00 0.12 0.31 1.63 0.03 0.06
 -------- 20:00 0.13 0.32 1.64 0.04 0.07
 -------- 21:00 0.11 0.33 1.61 0.04 0.06
 -------- 22:00 0.10 0.30 1.58 0.03 0.06
 22.12.12 23:00 0.10 0.30 1.60 0.04 0.05
 -------- 00:00 0.10 0.30 1.60 0.04 0.05
 -------- 01:00 0.10 0.28 1.58 0.03 0.05
 -------- 02:00 0.11 0.29 1.59 0.04 0.05
 -------- 03:00 0.10 0.28 1.58 0.04 0.06
 23.12.12 04:00 0.09 0.28 1.58 0.03 0.06
 -------- 05:00 0.08 0.27 1.58 0.02 0.05
 -------- 06:00 0.08 0.29 1.58 0.03 0.04
 -------- 07:00 0.10 0.30 1.60 0.04 0.04
 -------- 08:00 0.11 0.31 1.60 0.05 0.04
 23.12.12 09:00 0.12 0.34 1.65 0.07 0.05
 -------- 10:00 0.14 0.35 1.64 0.09 0.06
 -------- 11:00 0.15 0.33 1.66 0.11 0.06
