 Date Time CO NO2 CHX NO PM10
 02.10.12 12:00 0.06 0.17 1.49 0.05 0.06
 -------- 13:00 0.03 0.11 1.44 0.03 0.04
 -------- 14:00 0.02 0.09 1.42 0.02 0.04
 -------- 15:00 0.02 0.08 1.42 0.02 0.05
 -------- 16:00 0.03 0.09 1.43 0.01 0.03
 02.10.12 17:00 0.05 0.12 1.44 0.02 0.04
 -------- 18:00 0.07 0.15 1.48 0.02 0.06
 -------- 19:00 0.08 0.23 1.45 0.03 0.05
 -------- 20:00 0.11 0.24 1.49 0.04 0.06
 -------- 21:00 0.15 0.24 1.56 0.07 0.06
 02.10.12 22:00 0.19 0.26 1.63 0.11 0.10
 -------- 23:00 0.17 0.27 1.63 0.12 0.09
 -------- 00:00 0.12 0.24 1.61 0.08 0.08
 -------- 01:00 0.09 0.21 1.53 0.03 0.09
 -------- 02:00 0.11 0.18 1.53 0.06 0.06
 03.10.12 03:00 0.10 0.20 1.58 0.09 0.06
 -------- 04:00 0.08 0.18 1.53 0.05 0.04
 -------- 05:00 0.05 0.18 1.50 0.02 0.04
 -------- 06:00 0.05 0.17 1.53 0.03 0.04
 -------- 07:00 0.08 0.19 1.54 0.07 0.04
 03.10.12 08:00 0.11 0.20 1.55 0.10 0.05
 -------- 09:00 0.11 0.19 1.53 0.07 0.04
 -------- 10:00 0.13 0.23 1.57 0.12 0.06
 -------- 11:00 0.10 0.20 1.53 0.07 0.07
 -------- 12:00 0.06 0.15 1.52 0.04 0.05
 03.10.12 13:00 0.07 0.15 1.55 0.06 0.06
 -------- 14:00 0.09 0.15 1.55 0.05 0.05
 -------- 15:00 0.10 0.16 1.55 0.05 0.05
 -------- 16:00 0.10 0.15 1.51 0.06 0.06
 -------- 17:00 0.12 0.17 1.52 0.07 0.07
 03.10.12 18:00 0.15 0.15 1.53 0.09 0.08
 -------- 19:00 0.15 0.17 1.56 0.09 0.11
 -------- 20:00 0.14 0.17 1.56 0.08 0.10
 -------- 21:00 0.15 0.13 1.58 0.09 0.09
 -------- 22:00 0.15 0.13 1.61 0.10 0.09
 03.10.12 23:00 0.15 0.14 1.60 0.09 0.08
 -------- 00:00 0.17 0.13 1.63 0.12 0.08
 -------- 01:00 0.13 0.12 1.61 0.10 0.07
 -------- 02:00 0.13 0.12 1.63 0.12 0.08
 -------- 03:00 0.17 0.10 1.75 0.22 0.14
 04.10.12 04:00 0.17 0.12 1.88 0.25 0.13
 -------- 05:00 0.17 0.14 2.01 0.24 0.12
 -------- 06:00 0.10 0.15 1.82 0.13 0.10
 -------- 07:00 0.10 0.16 1.80 0.13 0.08
 -------- 08:00 0.11 0.13 1.67 0.13 0.09
 04.10.12 09:00 0.13 0.15 1.88 0.15 0.10
 -------- 10:00 0.11 0.13 1.89 0.10 0.12
 -------- 11:00 0.13 0.14 1.76 0.10 0.13
