 Date Time CO NO2 CHX NO PM10
 27.11.12 00:00 0.06 0.08 1.52 0.06 0.04
 -------- 01:00 0.04 0.07 1.52 0.03 0.03
 -------- 02:00 0.04 0.05 1.61 0.01 0.03
 -------- 03:00 0.03 0.05 1.77 0.02 0.03
 -------- 04:00 0.04 0.06 1.60 0.02 0.03
 27.11.12 05:00 0.05 0.05 1.56 0.03 0.03
 -------- 06:00 0.05 0.05 1.54 0.03 0.03
 -------- 07:00 0.06 0.10 1.52 0.05 0.02
 -------- 08:00 0.09 0.11 1.55 0.07 0.03
 -------- 09:00 0.11 0.10 1.57 0.12 0.04
 27.11.12 10:00 0.09 0.12 1.55 0.10 0.04
 -------- 11:00 0.08 0.09 1.54 0.08 0.03
 -------- 12:00 0.08 0.10 1.54 0.09 0.04
 -------- 13:00 0.09 0.10 1.55 0.10 0.04
 -------- 14:00 0.07 0.12 1.63 0.06 0.03
 27.11.12 15:00 0.08 0.13 1.54 0.06 0.03
 -------- 16:00 0.07 0.12 1.53 0.06 0.03
 -------- 17:00 0.06 0.12 1.53 0.06 0.03
 -------- 18:00 0.06 0.11 1.52 0.04 0.03
 -------- 19:00 0.06 0.10 1.51 0.03 0.03
 27.11.12 20:00 0.06 0.11 1.52 0.02 0.03
 -------- 21:00 0.06 0.15 1.53 0.04 0.03
 -------- 22:00 0.07 0.15 1.52 0.04 0.03
 -------- 23:00 0.07 0.16 1.51 0.05 0.03
 -------- 00:00 0.06 0.13 1.50 0.03 0.03
 28.11.12 01:00 0.05 0.12 1.50 0.02 0.02
 -------- 02:00 0.04 0.12 1.50 0.02 0.03
 -------- 03:00 0.04 0.11 1.51 0.02 0.03
 -------- 04:00 0.04 0.11 1.50 0.02 0.02
 -------- 05:00 0.04 0.12 1.50 0.04 0.03
 28.11.12 06:00 0.04 0.12 1.52 0.04 0.03
 -------- 07:00 0.09 0.14 1.88 0.15 0.05
 -------- 08:00 0.11 0.15 1.92 0.15 0.05
 -------- 09:00 0.11 0.13 1.76 0.15 0.06
 -------- 10:00 0.11 0.13 1.72 0.14 0.08
 28.11.12 11:00 0.09 0.12 1.69 0.12 0.07
 -------- 12:00 0.08 0.11 1.65 0.11 0.07
 -------- 13:00 0.08 0.09 1.65 0.11 0.08
 -------- 14:00 0.10 0.11 1.67 0.16 0.08
 -------- 15:00 0.12 0.12 1.71 0.18 0.08
 28.11.12 16:00 0.09 0.12 1.64 0.14 0.08
 -------- 17:00 0.11 0.15 1.67 0.17 0.07
 -------- 18:00 0.11 0.15 1.65 0.15 0.06
 -------- 19:00 0.10 0.15 1.64 0.14 0.05
 -------- 20:00 0.09 0.14 1.61 0.11 0.05
 28.11.12 21:00 0.09 0.16 1.58 0.09 0.05
 -------- 22:00 0.08 0.18 1.56 0.06 0.04
 -------- 23:00 0.07 0.17 1.54 0.04 0.03
