 Date Time CO NO2 CHX NO PM10
 07.04.13 00:00 0.05 0.13 1.38 0.00 0.02
 -------- 01:00 0.04 0.10 1.35 0.00 0.02
 -------- 02:00 0.04 0.11 1.35 0.01 0.01
 -------- 03:00 0.03 0.08 1.33 0.01 0.02
 -------- 04:00 0.03 0.06 1.33 0.01 0.02
 07.04.13 05:00 0.03 0.06 1.34 0.00 0.02
 -------- 06:00 0.02 0.05 1.34 0.00 0.02
 -------- 07:00 0.02 0.05 1.32 0.01 0.02
 -------- 08:00 0.02 0.05 1.33 0.00 0.02
 -------- 09:00 0.03 0.05 1.32 0.01 0.02
 07.04.13 10:00 0.05 0.06 1.33 0.01 0.02
 -------- 11:00 0.04 0.05 1.32 0.01 0.03
 -------- 12:00 0.05 0.06 1.33 0.01 0.03
 -------- 13:00 0.05 0.06 1.32 0.00 0.03
 -------- 14:00 0.04 0.04 1.33 0.01 0.03
 07.04.13 15:00 0.04 0.06 1.33 0.01 0.03
 -------- 16:00 0.06 0.08 1.27 0.01 0.04
 -------- 17:00 0.06 0.08 1.19 0.01 0.04
 -------- 18:00 0.06 0.11 1.34 0.01 0.04
 -------- 19:00 0.05 0.07 1.32 0.00 0.04
 07.04.13 20:00 0.05 0.06 1.33 0.01 0.04
 -------- 21:00 0.04 0.09 1.34 0.01 0.05
 -------- 22:00 0.05 0.12 1.39 0.01 0.05
 -------- 23:00 0.05 0.07 1.37 0.00 0.04
 -------- 00:00 0.04 0.10 1.36 0.01 0.05
 08.04.13 01:00 0.04 0.07 1.34 0.01 0.03
 -------- 02:00 0.04 0.13 1.36 0.00 0.03
 -------- 03:00 0.05 0.20 1.41 0.01 0.04
 -------- 04:00 0.09 0.42 1.45 0.06 0.06
 -------- 05:00 0.11 0.42 1.51 0.09 0.07
 08.04.13 06:00 0.12 0.40 1.58 0.12 0.07
 -------- 07:00 0.16 0.42 1.64 0.20 0.08
 -------- 08:00 0.19 0.45 1.72 0.29 0.12
 -------- 09:00 0.21 0.49 1.73 0.28 0.13
 -------- 10:00 0.12 0.36 1.47 0.08 0.09
 08.04.13 11:00 0.08 0.26 1.40 0.04 0.08
 -------- 12:00 0.06 0.21 1.38 0.03 0.07
 -------- 13:00 0.07 0.18 1.40 0.02 0.07
 -------- 14:00 0.05 0.15 1.32 0.02 0.05
 -------- 15:00 0.05 0.12 1.36 0.01 0.04
 08.04.13 16:00 0.05 0.12 1.36 0.01 0.04
 -------- 17:00 0.06 0.14 1.36 0.01 0.05
 -------- 18:00 0.04 0.09 1.34 0.01 0.04
 -------- 19:00 0.04 0.07 1.11 0.00 0.05
 -------- 20:00 0.06 0.12 1.13 0.01 0.05
 08.04.13 21:00 0.06 0.19 1.36 0.01 0.07
 -------- 22:00 0.11 0.41 1.40 0.02 0.11
 -------- 23:00 0.19 0.54 1.50 0.12 0.17
 -------- 00:00 0.16 0.54 1.47 0.09 0.14
