 Date Time CO NO2 CHX NO PM10
 29.12.12 12:00 0.04 0.09 1.45 0.01 ----
 -------- 13:00 0.05 0.10 1.44 0.01 ----
 -------- 14:00 0.05 0.10 1.45 0.01 ----
 -------- 15:00 0.04 0.10 1.44 0.01 ----
 -------- 16:00 0.05 0.08 1.46 0.01 ----
 29.12.12 17:00 0.05 0.10 1.47 0.01 ----
 -------- 18:00 0.04 0.08 1.46 0.01 ----
 -------- 19:00 0.04 0.10 1.47 0.01 ----
 -------- 20:00 0.04 0.08 1.45 0.01 ----
 -------- 21:00 0.04 0.07 1.45 0.01 ----
 29.12.12 22:00 0.04 0.08 1.44 0.01 ----
 -------- 23:00 0.04 0.08 1.44 0.01 ----
 -------- 00:00 0.04 0.10 1.46 0.01 ----
 -------- 01:00 0.05 0.10 1.47 0.01 ----
 -------- 02:00 0.04 0.11 1.44 0.04 ----
 30.12.12 03:00 0.04 0.05 1.43 0.01 ----
 -------- 04:00 0.04 0.07 1.43 0.01 ----
 -------- 05:00 0.04 0.08 1.44 0.01 ----
 -------- 06:00 0.04 0.10 1.48 0.01 ----
 -------- 07:00 0.04 0.10 1.48 0.01 ----
 30.12.12 08:00 0.05 0.12 1.51 0.01 ----
 -------- 09:00 0.04 0.11 1.49 0.01 ----
 -------- 10:00 0.04 0.10 1.48 0.01 ----
 -------- 11:00 0.06 0.09 1.47 0.01 ----
 -------- 12:00 0.05 0.08 1.46 0.01 ----
 30.12.12 13:00 0.06 0.10 1.47 0.02 ----
 -------- 14:00 0.06 0.10 1.49 0.02 ----
 -------- 15:00 0.06 0.12 1.50 0.02 ----
 -------- 16:00 0.07 0.17 1.50 0.03 ----
 -------- 17:00 0.08 0.22 1.51 0.03 ----
 30.12.12 18:00 0.08 0.24 1.53 0.03 ----
 -------- 19:00 0.08 0.26 1.52 0.05 ----
 -------- 20:00 0.08 0.25 1.52 0.05 ----
 -------- 21:00 0.10 0.25 1.53 0.07 ----
 -------- 22:00 0.10 0.26 1.54 0.08 ----
 30.12.12 23:00 0.11 0.24 1.59 0.13 ----
 -------- 00:00 0.13 0.27 1.68 0.25 ----
 -------- 01:00 0.14 0.28 1.70 0.27 ----
 -------- 02:00 0.15 0.28 1.72 0.27 ----
 -------- 03:00 0.15 0.28 1.83 0.23 ----
 31.12.12 04:00 0.13 0.28 1.69 0.19 ----
 -------- 05:00 0.09 0.24 1.54 0.06 ----
 -------- 06:00 0.08 0.21 1.52 0.05 ----
 -------- 07:00 0.07 0.20 1.51 0.04 ----
 -------- 08:00 0.06 0.17 1.51 0.03 ----
 31.12.12 09:00 0.06 0.17 1.51 0.03 ----
 -------- 10:00 0.06 0.18 1.50 0.03 ----
 -------- 11:00 0.07 0.19 1.51 0.05 ----
