 Date Time CO NO2 CHX NO PM10
 01.03.13 12:00 0.06 0.18 1.32 0.02 0.03
 -------- 13:00 0.06 0.16 1.32 0.03 0.04
 -------- 14:00 0.06 0.15 1.31 0.02 0.04
 -------- 15:00 0.07 0.15 1.30 0.03 0.03
 -------- 16:00 0.07 0.16 1.29 0.02 0.02
 01.03.13 17:00 0.07 0.16 1.28 0.01 0.02
 -------- 18:00 0.06 0.17 1.28 0.01 0.02
 -------- 19:00 0.05 0.16 1.28 0.01 0.02
 -------- 20:00 0.06 0.14 1.28 0.01 0.02
 -------- 21:00 0.04 0.12 1.27 0.00 0.01
 01.03.13 22:00 0.04 0.10 1.27 0.01 0.01
 -------- 23:00 0.04 0.11 1.28 0.00 0.02
 -------- 00:00 0.05 0.14 1.30 0.01 0.02
 -------- 01:00 0.04 0.10 1.31 0.01 0.01
 -------- 02:00 0.04 0.08 1.30 0.01 0.02
 02.03.13 03:00 0.05 0.06 1.30 0.01 0.03
 -------- 04:00 0.03 0.03 1.30 0.00 0.02
 -------- 05:00 0.04 0.06 1.30 0.00 0.02
 -------- 06:00 0.02 0.03 1.30 0.01 0.02
 -------- 07:00 0.02 0.05 1.30 0.01 0.02
 02.03.13 08:00 0.05 0.07 1.32 0.01 0.03
 -------- 09:00 0.03 0.08 1.31 0.01 0.02
 -------- 10:00 0.03 0.15 1.31 0.03 0.04
 -------- 11:00 0.04 0.13 1.32 0.02 0.03
 -------- 12:00 0.04 0.10 1.32 0.02 0.02
 02.03.13 13:00 0.05 0.08 1.32 0.02 0.03
 -------- 14:00 0.04 0.10 1.32 0.02 0.03
 -------- 15:00 0.06 0.13 1.33 0.02 0.03
 -------- 16:00 0.05 0.12 1.32 0.02 0.03
 -------- 17:00 0.04 0.12 1.32 0.02 0.02
 02.03.13 18:00 0.05 0.13 1.32 0.01 0.03
 -------- 19:00 0.06 0.20 1.28 0.02 0.04
 -------- 20:00 0.06 0.17 1.32 0.01 0.03
 -------- 21:00 0.05 0.18 1.12 0.00 0.03
 -------- 22:00 0.06 0.20 1.33 0.01 0.03
 02.03.13 23:00 0.07 0.32 1.35 0.01 0.02
 -------- 00:00 0.07 0.36 1.37 0.01 0.02
 -------- 01:00 0.08 0.40 1.39 0.04 0.03
 -------- 02:00 0.10 0.42 1.42 0.09 0.03
 -------- 03:00 0.17 0.44 1.48 0.26 0.05
 03.03.13 04:00 0.18 0.46 1.57 0.30 0.05
 -------- 05:00 0.21 0.48 1.73 0.47 0.07
 -------- 06:00 0.21 0.50 1.60 0.41 0.08
 -------- 07:00 0.11 0.42 1.36 0.10 0.03
 -------- 08:00 0.07 0.32 1.40 0.02 0.02
 03.03.13 09:00 0.10 0.37 1.43 0.06 0.03
 -------- 10:00 0.09 0.35 1.43 0.08 0.07
 -------- 11:00 0.08 0.31 1.10 0.07 0.05
 -------- 12:00 0.08 0.27 0.91 0.07 0.07
