 Date Time CO NO2 CHX NO PM10
 08.12.12 12:00 0.13 0.17 1.85 0.19 0.08
 -------- 13:00 0.14 0.17 1.75 0.20 0.09
 -------- 14:00 0.13 0.15 1.69 0.16 0.07
 -------- 15:00 0.12 0.14 1.68 0.16 0.08
 -------- 16:00 0.11 0.14 1.69 0.15 0.09
 08.12.12 17:00 0.12 0.16 1.73 0.18 0.09
 -------- 18:00 0.10 0.14 1.69 0.15 0.07
 -------- 19:00 0.09 0.12 1.67 0.14 0.06
 -------- 20:00 0.11 0.12 1.66 0.14 0.06
 -------- 21:00 0.11 0.12 1.71 0.12 0.09
 08.12.12 22:00 0.11 0.12 1.72 0.15 0.09
 -------- 23:00 0.12 0.13 1.76 0.17 0.09
 -------- 00:00 0.12 0.14 1.77 0.18 0.08
 -------- 01:00 0.13 0.13 1.78 0.20 0.08
 -------- 02:00 0.14 0.13 1.81 0.23 0.09
 09.12.12 03:00 0.14 0.12 1.81 0.24 0.09
 -------- 04:00 0.14 0.13 1.77 0.25 0.10
 -------- 05:00 0.14 0.14 1.81 0.25 0.09
 -------- 06:00 0.11 0.13 1.75 0.18 0.07
 -------- 07:00 0.11 0.12 1.75 0.17 0.06
 09.12.12 08:00 0.10 0.12 1.77 0.16 0.07
 -------- 09:00 0.08 0.10 1.63 0.11 0.06
 -------- 10:00 0.07 0.13 1.58 0.07 0.05
 -------- 11:00 0.05 0.14 1.53 0.03 0.03
 -------- 12:00 0.05 0.16 1.50 0.03 0.03
 09.12.12 13:00 0.05 0.13 1.48 0.03 0.03
 -------- 14:00 0.05 0.13 1.48 0.03 0.03
 -------- 15:00 0.05 0.11 1.46 0.02 0.02
 -------- 16:00 0.05 0.13 1.47 0.02 0.03
 -------- 17:00 0.08 0.20 1.51 0.02 0.03
 09.12.12 18:00 0.08 0.23 1.52 0.02 0.04
 -------- 19:00 0.08 0.21 1.52 0.02 0.04
 -------- 20:00 0.09 0.25 1.56 0.03 0.05
 -------- 21:00 0.09 0.25 1.54 0.05 0.04
 -------- 22:00 0.12 0.22 1.62 0.09 0.05
 09.12.12 23:00 0.12 0.22 1.58 0.10 0.05
 -------- 00:00 0.13 0.23 1.60 0.17 0.05
 -------- 01:00 0.13 0.23 1.64 0.18 0.06
 -------- 02:00 0.17 0.24 1.83 0.25 0.07
 -------- 03:00 0.14 0.25 1.88 0.23 0.07
 10.12.12 04:00 0.16 0.28 1.90 0.29 0.07
 -------- 05:00 0.13 0.27 1.98 0.21 0.08
 -------- 06:00 0.10 0.24 2.18 0.15 0.07
 -------- 07:00 0.09 0.21 2.33 0.15 0.06
 -------- 08:00 0.10 0.21 1.83 0.18 0.09
 10.12.12 09:00 0.08 0.17 1.56 0.12 0.08
 -------- 10:00 0.08 0.16 1.56 0.12 0.07
 -------- 11:00 0.09 0.16 1.58 0.10 0.08
