 Date Time CO NO2 CHX NO PM10
 08.10.12 12:00 0.07 0.23 1.48 0.02 0.02
 -------- 13:00 0.07 0.25 1.49 0.02 0.02
 -------- 14:00 0.07 0.21 1.50 0.02 0.02
 -------- 15:00 0.10 0.19 1.48 0.02 0.02
 -------- 16:00 0.09 0.18 1.44 0.02 0.03
 08.10.12 17:00 0.10 0.18 1.45 0.02 0.02
 -------- 18:00 0.09 0.18 1.44 0.01 0.02
 -------- 19:00 0.08 0.14 1.41 0.01 0.02
 -------- 20:00 0.08 0.18 1.41 0.01 0.02
 -------- 21:00 0.08 0.19 1.43 0.01 0.01
 08.10.12 22:00 0.09 0.19 1.44 0.01 0.02
 -------- 23:00 0.08 0.16 1.42 0.01 0.01
 -------- 00:00 0.07 0.17 1.41 0.01 0.01
 -------- 01:00 0.05 0.14 1.41 0.01 0.01
 -------- 02:00 0.04 0.13 1.42 0.01 0.01
 09.10.12 03:00 0.04 0.09 1.50 0.01 0.01
 -------- 04:00 0.03 0.08 1.54 0.00 0.01
 -------- 05:00 0.03 0.08 1.41 0.01 0.01
 -------- 06:00 0.03 0.08 1.42 0.01 0.01
 -------- 07:00 0.07 0.09 1.48 0.01 0.01
 09.10.12 08:00 0.07 0.14 1.47 0.02 0.01
 -------- 09:00 0.07 0.19 1.50 0.04 0.02
 -------- 10:00 0.08 0.19 1.48 0.04 0.02
 -------- 11:00 0.08 0.19 1.44 0.04 0.03
 -------- 12:00 0.08 0.19 1.49 0.04 0.03
 09.10.12 13:00 0.07 0.20 1.49 0.04 0.03
 -------- 14:00 0.08 0.20 1.54 0.04 0.03
 -------- 15:00 0.08 0.19 1.52 0.04 0.04
 -------- 16:00 0.08 0.22 1.54 0.04 0.04
 -------- 17:00 0.08 0.23 1.53 0.04 0.05
 09.10.12 18:00 0.11 0.21 1.56 0.04 0.05
 -------- 19:00 0.07 0.16 1.44 0.02 0.04
 -------- 20:00 0.06 0.12 1.41 0.01 0.04
 -------- 21:00 0.07 0.14 1.41 0.03 0.03
 -------- 22:00 0.04 0.07 1.39 0.01 0.02
 09.10.12 23:00 0.05 0.09 1.40 0.01 0.02
 -------- 00:00 0.04 0.06 1.39 0.00 0.01
 -------- 01:00 0.04 0.07 1.40 0.01 0.01
 -------- 02:00 0.04 0.06 1.41 0.01 0.02
 -------- 03:00 0.04 0.07 1.44 0.01 0.02
 10.10.12 04:00 0.03 0.05 1.42 0.01 0.01
 -------- 05:00 0.05 0.13 1.43 0.04 0.02
 -------- 06:00 0.07 0.18 1.50 0.03 0.02
 -------- 07:00 0.07 0.19 1.47 0.04 0.02
 -------- 08:00 0.07 0.19 1.43 0.04 0.03
 10.10.12 09:00 0.11 0.21 1.50 0.09 0.05
 -------- 10:00 0.13 0.20 1.66 0.09 0.05
 -------- 11:00 0.09 0.17 1.58 0.07 0.05
