 Date Time CO NO2 CHX NO PM10
 14.02.13 12:00 0.10 0.33 1.70 0.10 ----
 -------- 13:00 0.11 0.34 1.70 0.10 ----
 -------- 14:00 0.11 0.33 1.68 0.09 ----
 -------- 15:00 0.09 0.28 1.64 0.06 ----
 -------- 16:00 0.09 0.29 1.66 0.04 0.09
 14.02.13 17:00 0.09 0.34 1.62 0.06 0.10
 -------- 18:00 0.11 0.38 1.66 0.06 0.09
 -------- 19:00 0.12 0.39 1.69 0.06 0.10
 -------- 20:00 0.13 0.36 1.71 0.05 0.09
 -------- 21:00 0.11 0.34 1.74 0.03 0.09
 14.02.13 22:00 0.12 0.36 1.78 0.04 0.10
 -------- 23:00 0.13 0.39 1.82 0.09 0.11
 -------- 00:00 0.12 0.38 1.74 0.07 0.10
 -------- 01:00 0.13 0.37 1.80 0.07 0.11
 -------- 02:00 0.11 0.33 1.76 0.04 0.11
 15.02.13 03:00 0.11 0.31 1.67 0.04 0.10
 -------- 04:00 0.12 0.34 1.72 0.04 0.11
 -------- 05:00 0.08 0.24 1.60 0.01 0.09
 -------- 06:00 0.09 0.34 1.67 0.04 0.11
 -------- 07:00 0.09 0.35 1.72 0.05 0.11
 15.02.13 08:00 0.13 0.37 1.87 0.07 0.12
 -------- 09:00 0.11 0.39 1.86 0.10 0.12
 -------- 10:00 0.12 0.40 2.22 0.14 0.14
 -------- 11:00 0.13 0.38 2.20 0.18 0.14
 -------- 12:00 0.13 0.37 2.14 0.18 0.14
 15.02.13 13:00 0.18 0.41 1.75 0.21 ----
 -------- 14:00 0.16 0.42 1.77 0.19 0.15
 -------- 15:00 0.17 0.44 1.77 0.20 0.18
 -------- 16:00 0.12 0.40 1.72 0.12 0.21
 -------- 17:00 0.13 0.43 1.72 0.16 0.18
 15.02.13 18:00 0.13 0.45 1.74 0.14 0.14
 -------- 19:00 0.15 0.44 1.76 0.13 0.13
 -------- 20:00 0.15 0.44 1.82 0.18 0.13
 -------- 21:00 0.15 0.45 1.80 0.14 0.13
 -------- 22:00 0.14 0.45 1.80 0.10 0.13
 15.02.13 23:00 0.11 0.40 1.73 0.06 0.11
 -------- 00:00 0.12 0.42 1.78 0.07 0.11
 -------- 01:00 0.12 0.40 1.79 0.09 0.11
 -------- 02:00 0.13 0.41 1.83 0.12 0.12
 -------- 03:00 0.13 0.40 1.83 0.15 0.12
 16.02.13 04:00 0.12 0.39 1.83 0.13 0.13
 -------- 05:00 0.12 0.38 1.89 0.15 0.12
 -------- 06:00 0.14 0.39 2.10 0.20 0.12
 -------- 07:00 0.17 0.39 2.33 0.27 0.14
 -------- 08:00 0.18 0.41 2.59 0.30 0.15
 16.02.13 09:00 0.15 0.43 2.21 0.22 0.12
 -------- 10:00 0.11 0.44 1.88 0.13 0.13
 -------- 11:00 0.12 0.42 1.92 0.16 0.13
 -------- 12:00 0.16 0.45 2.13 0.23 0.16
