 Date Time CO NO2 CHX NO PM10
 31.12.12 00:00 0.14 0.27 1.69 0.27 ----
 -------- 01:00 0.14 0.28 1.70 0.27 ----
 -------- 02:00 0.15 0.28 1.72 0.27 ----
 -------- 03:00 0.15 0.28 1.83 0.23 ----
 -------- 04:00 0.13 0.28 1.69 0.19 ----
 31.12.12 05:00 0.09 0.24 1.54 0.06 ----
 -------- 06:00 0.08 0.21 1.52 0.05 ----
 -------- 07:00 0.07 0.20 1.51 0.04 ----
 -------- 08:00 0.06 0.17 1.51 0.03 ----
 -------- 09:00 0.06 0.17 1.51 0.03 ----
 31.12.12 10:00 0.06 0.18 1.50 0.03 ----
 -------- 11:00 0.07 0.19 1.51 0.05 ----
 -------- 12:00 0.06 0.16 1.49 0.04 ----
 -------- 13:00 0.08 0.20 1.52 0.06 ----
 -------- 14:00 0.08 0.20 1.52 0.05 ----
 31.12.12 15:00 0.08 0.19 1.53 0.04 ----
 -------- 16:00 0.08 0.20 1.54 0.05 ----
 -------- 17:00 0.09 0.23 1.55 0.07 ----
 -------- 18:00 0.08 0.20 1.55 0.03 ----
 -------- 19:00 0.07 0.18 1.56 0.02 ----
 31.12.12 20:00 0.06 0.15 1.55 0.01 ----
 -------- 21:00 0.08 0.18 1.57 0.02 ----
 -------- 22:00 0.08 0.21 1.58 0.04 ----
 -------- 23:00 0.08 0.20 1.58 0.03 ----
 -------- 00:00 0.10 0.21 1.63 0.05 ----
 01.01.13 01:00 0.09 0.19 1.60 0.03 ----
 -------- 02:00 0.09 0.18 1.60 0.03 ----
 -------- 03:00 0.08 0.17 1.58 0.02 ----
 -------- 04:00 0.08 0.18 1.58 0.02 ----
 -------- 05:00 0.08 0.17 1.58 0.02 ----
 01.01.13 06:00 0.07 0.12 1.54 0.01 ----
 -------- 07:00 0.06 0.11 1.49 0.01 ----
 -------- 08:00 0.06 0.13 1.50 0.01 ----
 -------- 09:00 0.06 0.13 1.56 0.01 ----
 -------- 10:00 0.06 0.11 1.51 0.01 ----
 01.01.13 11:00 0.06 0.11 1.53 0.01 ----
 -------- 12:00 0.06 0.12 1.57 0.02 ----
 -------- 13:00 0.05 0.09 1.50 0.01 ----
 -------- 14:00 0.04 0.07 1.55 0.01 ----
 -------- 15:00 0.04 0.04 1.50 0.01 ----
 01.01.13 16:00 0.04 0.09 1.48 0.01 ----
 -------- 17:00 0.06 0.13 1.52 0.01 ----
 -------- 18:00 0.07 0.19 1.56 0.02 ----
 -------- 19:00 0.06 0.19 1.56 0.02 ----
 -------- 20:00 0.06 0.17 1.53 0.01 ----
 01.01.13 21:00 0.07 0.20 1.59 0.02 ----
 -------- 22:00 0.06 0.18 1.54 0.01 ----
 -------- 23:00 0.07 0.18 1.54 0.01 ----
