 Date Time CO NO2 CHX NO PM10
 23.12.12 00:00 0.10 0.30 1.60 0.04 0.05
 -------- 01:00 0.10 0.28 1.58 0.03 0.05
 -------- 02:00 0.11 0.29 1.59 0.04 0.05
 -------- 03:00 0.10 0.28 1.58 0.04 0.06
 -------- 04:00 0.09 0.28 1.58 0.03 0.06
 23.12.12 05:00 0.08 0.27 1.58 0.02 0.05
 -------- 06:00 0.08 0.29 1.58 0.03 0.04
 -------- 07:00 0.10 0.30 1.60 0.04 0.04
 -------- 08:00 0.11 0.31 1.60 0.05 0.04
 -------- 09:00 0.12 0.34 1.65 0.07 0.05
 23.12.12 10:00 0.14 0.35 1.64 0.09 0.06
 -------- 11:00 0.15 0.33 1.66 0.11 0.06
 -------- 12:00 0.17 0.32 1.72 0.13 0.06
 -------- 13:00 0.19 0.33 1.72 0.14 0.06
 -------- 14:00 0.21 0.35 1.81 0.18 0.08
 23.12.12 15:00 0.21 0.37 1.81 0.19 0.08
 -------- 16:00 0.21 0.39 1.79 0.18 0.07
 -------- 17:00 0.21 0.39 1.74 0.15 0.06
 -------- 18:00 0.17 0.38 1.74 0.09 0.05
 -------- 19:00 0.15 0.39 1.75 0.08 0.05
 23.12.12 20:00 0.13 0.38 1.72 0.07 0.05
 -------- 21:00 0.12 0.37 1.64 0.05 0.04
 -------- 22:00 0.09 0.35 1.61 0.05 0.04
 -------- 23:00 0.11 0.37 1.63 0.07 0.05
 -------- 00:00 0.15 0.40 1.71 0.14 0.06
 24.12.12 01:00 0.17 0.40 1.82 0.17 0.07
 -------- 02:00 0.19 0.42 1.87 0.24 0.07
 -------- 03:00 0.21 0.45 1.90 0.32 0.09
 -------- 04:00 0.25 0.46 1.94 0.38 0.12
 -------- 05:00 0.15 0.41 2.07 0.20 0.09
 24.12.12 06:00 0.14 0.43 2.44 0.24 0.09
 -------- 07:00 0.15 0.42 2.28 0.30 0.10
 -------- 08:00 0.27 0.44 2.42 0.33 0.11
 -------- 09:00 0.30 0.45 2.28 0.32 0.09
 -------- 10:00 0.24 0.49 2.26 0.37 0.11
 24.12.12 11:00 0.26 0.47 2.31 0.41 0.13
 -------- 12:00 0.20 0.42 2.10 0.30 0.10
 -------- 13:00 0.21 0.45 2.08 0.32 0.15
 -------- 14:00 0.20 0.45 2.02 0.31 0.16
 -------- 15:00 0.19 0.46 1.92 0.30 0.14
 24.12.12 16:00 0.17 0.44 1.89 0.26 0.15
 -------- 17:00 0.14 0.41 1.86 0.20 0.12
 -------- 18:00 0.14 0.38 1.85 0.18 0.11
 -------- 19:00 0.14 0.36 1.83 0.16 0.09
 -------- 20:00 0.13 0.35 1.87 0.15 0.08
 24.12.12 21:00 0.13 0.35 1.84 0.13 0.08
 -------- 22:00 0.13 0.34 1.84 0.14 0.08
 -------- 23:00 0.12 0.34 1.80 0.12 0.08
