 Date Time CO NO2 CHX NO PM10
 17.02.13 00:00 0.06 0.23 1.56 0.01 0.06
 -------- 01:00 0.06 0.25 1.55 0.01 0.06
 -------- 02:00 0.06 0.24 1.58 0.01 0.07
 -------- 03:00 0.06 0.24 1.60 0.01 0.07
 -------- 04:00 0.06 0.19 1.59 0.01 0.07
 17.02.13 05:00 0.06 0.16 1.55 0.01 0.06
 -------- 06:00 0.06 0.13 1.56 0.02 0.06
 -------- 07:00 0.06 0.10 1.54 0.01 0.06
 -------- 08:00 0.07 0.22 1.58 0.01 0.06
 -------- 09:00 0.06 0.19 1.57 0.01 0.06
 17.02.13 10:00 0.06 0.23 1.59 0.02 0.07
 -------- 11:00 0.07 0.17 1.61 0.03 0.07
 -------- 12:00 0.08 0.17 1.61 0.03 0.08
 -------- 13:00 0.07 0.16 1.59 0.03 0.07
 -------- 14:00 0.08 0.15 1.59 0.03 0.07
 17.02.13 15:00 0.08 0.16 1.59 0.03 0.08
 -------- 16:00 0.08 0.17 1.60 0.03 0.07
 -------- 17:00 0.08 0.22 1.64 0.03 0.06
 -------- 18:00 0.08 0.23 1.73 0.02 0.06
 -------- 19:00 0.07 0.21 1.72 0.01 0.06
 17.02.13 20:00 0.06 0.17 1.66 0.01 0.06
 -------- 21:00 0.06 0.16 1.60 0.01 0.05
 -------- 22:00 0.06 0.12 1.52 0.01 0.04
 -------- 23:00 0.07 0.11 1.56 0.01 0.04
 -------- 00:00 0.05 0.10 1.51 0.01 0.04
 18.02.13 01:00 0.05 0.09 1.50 0.00 0.04
 -------- 02:00 0.04 0.09 1.51 0.01 0.04
 -------- 03:00 0.04 0.09 1.51 0.01 0.04
 -------- 04:00 0.04 0.10 1.52 0.00 0.04
 -------- 05:00 0.04 0.09 1.52 0.01 0.03
 18.02.13 06:00 0.04 0.09 1.53 0.00 0.03
 -------- 07:00 0.05 0.11 1.59 0.01 0.04
 -------- 08:00 0.08 0.16 1.57 0.01 0.04
 -------- 09:00 0.07 0.18 1.60 0.02 0.04
 -------- 10:00 0.08 0.22 1.59 0.02 0.05
 18.02.13 11:00 0.07 0.20 1.57 0.02 0.05
 -------- 12:00 0.06 0.21 1.54 0.03 0.05
 -------- 13:00 0.08 0.18 1.54 0.03 0.05
 -------- 14:00 0.09 0.31 1.61 0.06 0.06
 -------- 15:00 0.10 0.34 0.12 0.07 0.08
 18.02.13 16:00 0.11 0.30 0.11 0.06 0.08
 -------- 17:00 0.09 0.29 0.08 0.04 0.08
 -------- 18:00 0.08 0.26 0.06 0.03 0.07
 -------- 19:00 0.09 0.26 0.09 0.01 0.07
 -------- 20:00 0.09 0.30 0.10 0.02 0.08
 18.02.13 21:00 0.09 0.30 0.10 0.01 0.07
 -------- 22:00 0.08 0.28 0.08 0.01 0.07
 -------- 23:00 0.08 0.25 0.08 0.01 0.07
 -------- 00:00 0.08 0.23 0.04 0.01 0.06
