 Date Time CO NO2 CHX NO PM10
 22.12.12 00:00 0.14 0.32 1.90 0.15 0.09
 -------- 01:00 0.13 0.31 1.86 0.14 0.08
 -------- 02:00 0.13 0.32 1.85 0.14 0.08
 -------- 03:00 0.12 0.30 1.86 0.11 0.07
 -------- 04:00 0.11 0.30 1.85 0.10 0.07
 22.12.12 05:00 0.10 0.31 1.83 0.09 0.08
 -------- 06:00 0.10 0.31 1.82 0.08 0.07
 -------- 07:00 0.12 0.33 1.83 0.12 0.07
 -------- 08:00 0.15 0.33 1.86 0.12 0.06
 -------- 09:00 0.13 0.33 1.83 0.12 0.06
 22.12.12 10:00 0.14 0.34 1.84 0.13 0.06
 -------- 11:00 0.13 0.32 1.77 0.09 0.06
 -------- 12:00 0.12 0.32 1.77 0.11 0.06
 -------- 13:00 0.13 0.35 1.73 0.13 0.07
 -------- 14:00 0.17 0.36 1.71 0.14 0.08
 22.12.12 15:00 0.16 0.33 1.64 0.08 0.07
 -------- 16:00 0.13 0.31 1.61 0.06 0.07
 -------- 17:00 0.12 0.32 1.62 0.04 0.07
 -------- 18:00 0.13 0.32 1.62 0.03 0.06
 -------- 19:00 0.12 0.31 1.63 0.03 0.06
 22.12.12 20:00 0.13 0.32 1.64 0.04 0.07
 -------- 21:00 0.11 0.33 1.61 0.04 0.06
 -------- 22:00 0.10 0.30 1.58 0.03 0.06
 -------- 23:00 0.10 0.30 1.60 0.04 0.05
 -------- 00:00 0.10 0.30 1.60 0.04 0.05
 23.12.12 01:00 0.10 0.28 1.58 0.03 0.05
 -------- 02:00 0.11 0.29 1.59 0.04 0.05
 -------- 03:00 0.10 0.28 1.58 0.04 0.06
 -------- 04:00 0.09 0.28 1.58 0.03 0.06
 -------- 05:00 0.08 0.27 1.58 0.02 0.05
 23.12.12 06:00 0.08 0.29 1.58 0.03 0.04
 -------- 07:00 0.10 0.30 1.60 0.04 0.04
 -------- 08:00 0.11 0.31 1.60 0.05 0.04
 -------- 09:00 0.12 0.34 1.65 0.07 0.05
 -------- 10:00 0.14 0.35 1.64 0.09 0.06
 23.12.12 11:00 0.15 0.33 1.66 0.11 0.06
 -------- 12:00 0.17 0.32 1.72 0.13 0.06
 -------- 13:00 0.19 0.33 1.72 0.14 0.06
 -------- 14:00 0.21 0.35 1.81 0.18 0.08
 -------- 15:00 0.21 0.37 1.81 0.19 0.08
 23.12.12 16:00 0.21 0.39 1.79 0.18 0.07
 -------- 17:00 0.21 0.39 1.74 0.15 0.06
 -------- 18:00 0.17 0.38 1.74 0.09 0.05
 -------- 19:00 0.15 0.39 1.75 0.08 0.05
 -------- 20:00 0.13 0.38 1.72 0.07 0.05
 23.12.12 21:00 0.12 0.37 1.64 0.05 0.04
 -------- 22:00 0.09 0.35 1.61 0.05 0.04
 -------- 23:00 0.11 0.37 1.63 0.07 0.05
 -------- 00:00 0.14 0.41 1.68 0.12 0.06
