 Date Time CO NO2 CHX NO PM10
 08.02.13 12:00 0.10 0.19 1.58 0.05 0.06
 -------- 13:00 0.10 0.17 1.57 0.03 0.04
 -------- 14:00 0.08 0.19 1.58 0.04 0.05
 -------- 15:00 0.07 0.17 1.57 0.03 0.05
 -------- 16:00 0.08 0.16 1.57 0.03 0.04
 08.02.13 17:00 0.06 0.18 1.56 0.03 0.03
 -------- 18:00 0.06 0.21 1.57 0.03 0.03
 -------- 19:00 0.06 0.21 1.57 0.02 0.03
 -------- 20:00 0.06 0.19 1.57 0.02 0.03
 -------- 21:00 0.05 0.18 1.57 0.02 0.03
 08.02.13 22:00 0.04 0.15 1.55 0.01 0.03
 -------- 23:00 0.04 0.11 1.53 0.01 0.03
 -------- 00:00 0.05 0.10 1.55 0.01 0.03
 -------- 01:00 0.05 0.12 1.55 0.01 0.02
 -------- 02:00 0.05 0.17 1.55 0.01 0.04
 09.02.13 03:00 0.04 0.08 1.55 0.01 0.03
 -------- 04:00 0.04 0.09 1.54 0.01 0.03
 -------- 05:00 0.04 0.10 1.55 0.00 0.03
 -------- 06:00 0.04 0.11 1.54 0.01 0.03
 -------- 07:00 0.04 0.12 1.55 0.01 0.03
 09.02.13 08:00 0.09 0.11 1.57 0.01 0.03
 -------- 09:00 0.05 0.14 1.57 0.01 0.04
 -------- 10:00 0.07 0.13 1.56 0.01 0.05
 -------- 11:00 0.06 0.12 1.55 0.02 0.05
 -------- 12:00 0.06 0.15 1.55 0.02 0.05
 09.02.13 13:00 0.09 0.19 1.59 0.03 0.05
 -------- 14:00 0.07 0.16 1.57 0.02 0.04
 -------- 15:00 0.06 0.19 1.56 0.02 0.04
 -------- 16:00 0.07 0.18 1.56 0.02 0.05
 -------- 17:00 0.07 0.17 1.55 0.02 0.06
 09.02.13 18:00 0.06 0.16 1.54 0.01 0.06
 -------- 19:00 0.07 0.23 1.55 0.01 0.06
 -------- 20:00 0.07 0.26 1.55 0.02 0.05
 -------- 21:00 0.05 0.13 1.53 0.01 0.05
 -------- 22:00 0.04 0.10 1.53 0.00 0.05
