 Date Time CO NO2 CHX NO PM10
 05.10.12 03:00 0.04 0.07 1.41 0.01 0.02
 -------- 04:00 0.04 0.07 1.41 0.00 0.02
 -------- 05:00 0.04 0.10 1.46 0.00 0.02
 -------- 06:00 0.05 0.12 1.61 0.01 0.03
 -------- 07:00 0.13 0.21 1.77 0.20 0.05
 05.10.12 08:00 0.22 0.26 1.81 0.33 0.08
 -------- 09:00 0.25 0.24 1.77 0.28 0.08
 -------- 10:00 0.19 0.23 1.86 0.18 0.09
 -------- 11:00 0.11 0.21 1.71 0.08 0.07
 -------- 12:00 0.10 0.18 1.63 0.07 0.08
 05.10.12 13:00 0.11 0.17 1.63 0.06 0.09
 -------- 14:00 0.13 0.20 1.63 0.08 0.10
 -------- 15:00 0.12 0.23 1.65 0.08 0.12
 -------- 16:00 0.15 0.28 1.68 0.11 0.10
 -------- 17:00 0.07 0.20 1.54 0.02 0.08
 05.10.12 18:00 0.07 0.16 1.52 0.01 0.09
 -------- 19:00 0.06 0.12 1.45 0.01 0.08
 -------- 20:00 0.08 0.20 1.50 0.01 0.06
 -------- 21:00 0.08 0.21 1.46 0.01 0.05
 -------- 22:00 0.07 0.19 1.44 0.01 0.05
 05.10.12 23:00 0.06 0.13 1.51 0.01 0.03
 -------- 00:00 0.04 0.13 2.21 0.00 0.03
 -------- 01:00 0.04 0.10 1.48 0.01 0.03
 -------- 02:00 0.03 0.08 1.40 0.00 0.01
 -------- 03:00 0.04 0.09 1.41 0.01 0.02
 06.10.12 04:00 0.04 0.10 1.40 0.00 0.02
 -------- 05:00 0.04 0.06 1.41 0.01 0.01
 -------- 06:00 0.04 0.08 1.41 0.03 0.01
 -------- 07:00 0.05 0.09 1.43 0.01 0.01
 -------- 08:00 0.08 0.13 1.44 0.02 0.02
 06.10.12 09:00 0.07 0.14 1.59 0.03 0.02
 -------- 10:00 0.07 0.11 1.46 0.02 0.03
 -------- 11:00 0.06 0.09 1.42 0.01 0.03
 -------- 12:00 0.07 0.10 1.42 0.02 0.02
 -------- 13:00 0.05 0.08 1.42 0.01 0.02
 06.10.12 14:00 0.04 0.09 1.44 0.02 0.02
 -------- 15:00 0.05 0.10 1.54 0.02 0.03
 -------- 16:00 0.05 0.10 1.61 0.01 0.04
 -------- 17:00 0.05 0.09 1.44 0.01 0.03
 -------- 18:00 0.04 0.08 1.40 0.01 0.02
 06.10.12 19:00 0.04 0.07 1.40 0.01 0.03
 -------- 20:00 0.03 0.06 1.39 0.01 0.03
 -------- 21:00 0.02 0.03 1.39 0.01 0.02
 -------- 22:00 0.05 0.06 1.38 0.01 0.02
 -------- 23:00 0.05 0.06 1.39 0.01 0.02
 07.10.12 00:00 0.04 0.06 1.37 0.01 0.02
 -------- 01:00 0.04 0.06 1.38 0.01 0.01
 -------- 02:00 0.04 0.07 1.39 0.00 0.01
