 Date Time CO NO2 CHX NO PM10
 13.01.13 00:00 0.33 0.28 2.14 0.40 0.12
 -------- 01:00 0.29 0.31 2.19 0.42 0.12
 -------- 02:00 0.25 0.31 2.05 0.36 0.12
 -------- 03:00 0.17 0.28 2.04 0.22 0.09
 -------- 04:00 0.11 0.22 1.99 0.14 0.08
 13.01.13 05:00 0.13 0.20 1.86 0.10 0.07
 -------- 06:00 0.09 0.18 1.67 0.06 0.07
 -------- 07:00 0.07 0.18 1.58 0.02 0.06
 -------- 08:00 0.07 0.17 1.58 0.02 0.05
 -------- 09:00 0.06 0.17 1.59 0.02 0.05
 13.01.13 10:00 0.08 0.16 1.60 0.03 0.06
 -------- 11:00 0.08 0.13 1.58 0.03 0.06
 -------- 12:00 0.08 0.12 1.59 0.03 0.06
 -------- 13:00 0.08 0.12 1.57 0.03 0.05
 -------- 14:00 0.08 0.14 1.56 0.03 0.05
 13.01.13 15:00 0.09 0.14 1.56 0.03 0.05
 -------- 16:00 0.08 0.16 1.55 0.03 0.05
 -------- 17:00 0.10 0.19 1.56 0.02 0.06
 -------- 18:00 0.09 0.20 1.55 0.02 0.05
 -------- 19:00 0.08 0.15 1.52 0.01 0.04
 13.01.13 20:00 0.10 0.17 1.54 0.02 0.05
 -------- 21:00 0.08 0.17 1.54 0.01 0.04
 -------- 22:00 0.08 0.18 1.55 0.02 0.04
 -------- 23:00 0.08 0.19 1.55 0.01 0.04
 -------- 00:00 0.08 0.18 1.53 0.01 0.04
 14.01.13 01:00 0.07 0.15 1.52 0.01 0.04
 -------- 02:00 0.06 0.12 1.50 0.01 0.04
 -------- 03:00 0.06 0.11 1.48 0.01 0.03
 -------- 04:00 0.06 0.12 1.48 0.01 0.03
 -------- 05:00 0.06 0.11 1.47 0.01 0.03
 14.01.13 06:00 0.06 0.13 1.48 0.01 0.03
 -------- 07:00 0.07 0.17 1.53 0.02 0.04
 -------- 08:00 0.13 0.20 1.61 0.05 0.04
 -------- 09:00 0.12 0.23 1.59 0.05 0.04
 -------- 10:00 0.12 0.23 1.57 0.06 0.03
 14.01.13 11:00 0.11 0.23 1.58 0.08 0.04
 -------- 12:00 0.10 0.21 1.55 0.06 0.04
 -------- 13:00 0.08 0.19 1.52 0.04 0.03
 -------- 14:00 0.08 0.21 1.54 0.05 0.04
 -------- 15:00 0.07 0.29 1.57 0.09 0.05
 14.01.13 16:00 0.07 0.26 1.57 0.06 0.04
 -------- 17:00 0.05 0.23 1.53 0.02 0.04
 -------- 18:00 0.04 0.16 1.47 0.01 0.02
 -------- 19:00 0.04 0.20 1.50 0.01 0.03
 -------- 20:00 0.03 0.10 1.46 0.01 0.02
 14.01.13 21:00 0.06 0.08 1.42 0.01 0.01
 -------- 22:00 0.06 0.09 1.43 0.01 0.02
 -------- 23:00 0.06 0.09 1.43 0.01 0.02
