 Date Time CO NO2 CHX NO PM10
 28.11.12 12:00 0.08 0.11 1.65 0.11 0.07
 -------- 13:00 0.08 0.09 1.65 0.11 0.08
 -------- 14:00 0.10 0.11 1.67 0.16 0.08
 -------- 15:00 0.12 0.12 1.71 0.18 0.08
 -------- 16:00 0.09 0.12 1.64 0.14 0.08
 28.11.12 17:00 0.11 0.15 1.67 0.17 0.07
 -------- 18:00 0.11 0.15 1.65 0.15 0.06
 -------- 19:00 0.10 0.15 1.64 0.14 0.05
 -------- 20:00 0.09 0.14 1.61 0.11 0.05
 -------- 21:00 0.09 0.16 1.58 0.09 0.05
 28.11.12 22:00 0.08 0.18 1.56 0.06 0.04
 -------- 23:00 0.07 0.17 1.54 0.04 0.03
 -------- 00:00 0.05 0.15 1.54 0.04 0.03
 -------- 01:00 0.04 0.12 1.53 0.02 0.03
 -------- 02:00 0.04 0.12 1.54 0.02 0.03
 29.11.12 03:00 0.03 0.10 1.55 0.01 0.03
 -------- 04:00 0.03 0.10 1.63 0.02 0.03
 -------- 05:00 0.04 0.12 1.70 0.01 0.02
 -------- 06:00 0.04 0.14 1.61 0.02 0.03
 -------- 07:00 0.10 0.17 1.61 0.03 0.03
 29.11.12 08:00 0.08 0.18 1.61 0.04 0.03
 -------- 09:00 0.08 0.20 1.61 0.04 0.03
 -------- 10:00 0.08 0.21 1.60 0.05 0.03
 -------- 11:00 0.07 0.20 1.58 0.06 0.03
 -------- 12:00 0.07 0.19 1.56 0.05 0.03
 29.11.12 13:00 0.07 0.19 1.57 0.05 0.03
 -------- 14:00 0.07 0.18 1.58 0.05 0.03
 -------- 15:00 0.08 0.20 1.59 0.05 0.03
 -------- 16:00 0.08 0.20 1.58 0.05 0.04
 -------- 17:00 0.07 0.20 1.58 0.05 0.04
 29.11.12 18:00 0.08 0.20 1.61 0.05 0.03
 -------- 19:00 0.07 0.19 1.57 0.04 0.03
 -------- 20:00 0.06 0.16 1.56 0.02 0.03
 -------- 21:00 0.06 0.15 1.55 0.02 0.03
 -------- 22:00 0.05 0.15 1.54 0.03 0.03
 29.11.12 23:00 0.04 0.12 1.53 0.02 0.03
 -------- 00:00 0.04 0.11 1.52 0.02 0.03
 -------- 01:00 0.04 0.12 1.55 0.02 0.03
 -------- 02:00 0.04 0.13 1.57 0.02 0.03
 -------- 03:00 0.05 0.13 1.58 0.02 0.02
 30.11.12 04:00 0.04 0.10 1.57 0.02 0.02
 -------- 05:00 0.04 0.09 1.55 0.01 0.02
 -------- 06:00 0.06 0.11 1.56 0.02 0.02
 -------- 07:00 0.08 0.13 1.56 0.03 0.02
 -------- 08:00 0.09 0.14 1.57 0.04 0.02
 30.11.12 09:00 0.09 0.16 1.58 0.05 0.02
 -------- 10:00 0.08 0.17 1.61 0.06 0.02
 -------- 11:00 0.08 0.16 1.60 0.06 0.02
