 Date Time CO NO2 NO
 20.03.13 00:00 0.07 0.18 0.02
 -------- 01:00 0.07 0.18 0.03
 -------- 02:00 0.07 0.18 0.02
 -------- 03:00 0.07 0.14 0.02
 -------- 04:00 0.06 0.16 0.02
 20.03.13 05:00 0.06 0.15 0.02
 -------- 06:00 0.07 0.21 0.03
 -------- 07:00 0.10 0.24 0.06
 -------- 08:00 0.10 0.25 0.08
 -------- 09:00 0.12 0.25 0.10
 20.03.13 10:00 0.13 0.19 0.08
 -------- 11:00 0.09 0.13 0.05
 -------- 12:00 0.08 0.13 0.06
 -------- 13:00 0.08 0.11 0.06
 -------- 14:00 0.07 0.09 0.05
 20.03.13 15:00 0.07 0.08 0.04
 -------- 16:00 0.06 0.09 0.05
 -------- 17:00 0.06 0.08 0.04
 -------- 18:00 0.07 0.07 0.04
 -------- 19:00 0.06 0.08 0.03
 20.03.13 20:00 0.08 0.10 0.03
 -------- 21:00 0.07 0.09 0.02
 -------- 22:00 0.11 0.19 0.06
 -------- 23:00 0.11 0.14 0.05
 -------- 00:00 0.07 0.12 0.06
 21.03.13 01:00 0.06 0.12 0.08
 -------- 02:00 0.05 0.11 0.11
 -------- 03:00 0.04 0.08 0.07
 -------- 04:00 0.04 0.16 0.18
 -------- 05:00 0.05 0.29 0.21
 21.03.13 06:00 0.05 0.38 0.18
 -------- 07:00 0.06 0.26 0.11
 -------- 08:00 0.06 0.10 0.04
 -------- 09:00 0.09 0.20 0.06
 -------- 10:00 0.08 0.25 0.10
 21.03.13 11:00 0.07 0.17 0.12
 -------- 12:00 0.05 0.06 0.04
 -------- 13:00 0.07 0.06 0.05
 -------- 14:00 0.05 0.04 0.04
 -------- 15:00 0.06 0.05 0.03
 21.03.13 16:00 0.05 0.06 0.03
 -------- 17:00 0.07 0.08 0.06
 -------- 18:00 0.08 0.06 0.04
 -------- 19:00 0.07 0.05 0.03
 -------- 20:00 0.06 0.07 0.02
 21.03.13 21:00 0.07 0.07 0.04
 -------- 22:00 0.06 0.07 0.06
 -------- 23:00 0.07 0.10 0.16
