 Date Time CO NO2 NO
 01.04.13 12:00 0.06 0.07 0.03
 -------- 13:00 0.05 0.07 0.04
 -------- 14:00 0.06 0.08 0.03
 -------- 15:00 0.07 0.09 0.03
 -------- 16:00 0.04 0.09 0.03
 01.04.13 17:00 0.05 0.06 0.02
 -------- 18:00 0.05 0.06 0.02
 -------- 19:00 0.06 0.08 0.02
 -------- 20:00 0.06 0.11 0.02
 -------- 21:00 0.07 0.14 0.03
 01.04.13 22:00 0.08 0.14 0.04
 -------- 23:00 0.06 0.07 0.01
 -------- 00:00 0.04 0.06 0.02
 -------- 01:00 0.04 0.07 0.01
 -------- 02:00 0.04 0.05 0.01
 02.04.13 03:00 0.02 0.04 0.01
 -------- 04:00 0.03 0.05 0.01
 -------- 05:00 0.04 0.06 0.01
 -------- 06:00 0.07 0.08 0.02
 -------- 07:00 0.14 0.11 0.01
 02.04.13 08:00 0.07 0.09 0.02
 -------- 09:00 0.07 0.07 0.01
 -------- 10:00 0.07 0.09 0.02
 -------- 11:00 0.06 0.06 0.02
 -------- 12:00 0.07 0.08 0.02
 02.04.13 13:00 0.07 0.05 0.02
 -------- 14:00 0.06 0.05 0.01
 -------- 15:00 0.07 0.06 0.01
 -------- 16:00 0.08 0.08 0.01
 -------- 17:00 0.09 0.08 0.01
 02.04.13 18:00 0.10 0.10 0.01
 -------- 19:00 0.13 0.15 0.02
 -------- 20:00 0.10 0.13 0.01
 -------- 21:00 0.08 0.12 0.02
 -------- 22:00 0.07 0.15 0.01
 02.04.13 23:00 0.06 0.22 0.02
 -------- 00:00 0.06 0.33 0.02
 -------- 01:00 0.06 0.21 0.02
 -------- 02:00 0.04 0.16 0.01
 -------- 03:00 0.05 0.12 0.01
 03.04.13 04:00 0.04 0.17 0.02
 -------- 05:00 0.04 0.23 0.03
 -------- 06:00 0.08 0.25 0.04
 -------- 07:00 0.10 0.31 0.05
 -------- 08:00 ---- 0.31 0.05
 03.04.13 09:00 ---- 0.29 0.06
 -------- 10:00 ---- 0.26 0.06
 -------- 11:00 ---- 0.26 0.06
