 Date Time CO NO2 NO
 21.10.12 00:00 0.08 0.15 0.04
 -------- 01:00 0.07 0.11 0.03
 -------- 02:00 0.06 0.10 0.03
 -------- 03:00 0.05 0.08 0.03
 -------- 04:00 0.04 0.07 0.02
 21.10.12 05:00 0.04 0.06 0.02
 -------- 06:00 0.04 0.04 0.02
 -------- 07:00 0.04 0.05 0.03
 -------- 08:00 0.04 0.05 0.02
 -------- 09:00 0.04 0.06 0.03
 21.10.12 10:00 0.05 0.07 0.03
 -------- 11:00 0.06 0.07 0.03
 -------- 12:00 0.05 0.06 0.03
 -------- 13:00 0.06 0.07 0.03
 -------- 14:00 0.05 0.06 0.03
 21.10.12 15:00 0.06 0.07 0.03
 -------- 16:00 0.06 0.09 0.03
 -------- 17:00 0.08 0.13 0.03
 -------- 18:00 0.07 0.12 0.02
 -------- 19:00 0.06 0.08 0.02
 21.10.12 20:00 0.08 0.12 0.03
 -------- 21:00 0.06 0.08 0.03
 -------- 22:00 0.05 0.06 0.03
 -------- 23:00 0.05 0.07 0.03
 -------- 00:00 0.04 0.05 0.03
 22.10.12 01:00 0.04 0.07 0.03
 -------- 02:00 0.04 0.06 0.02
 -------- 03:00 0.04 0.05 0.02
 -------- 04:00 0.05 0.05 0.02
 -------- 05:00 0.04 0.05 0.03
 22.10.12 06:00 0.07 0.09 0.06
 -------- 07:00 0.09 0.15 0.06
 -------- 08:00 0.13 0.18 0.09
 -------- 09:00 0.17 0.18 0.10
 -------- 10:00 0.11 0.17 0.08
 22.10.12 11:00 0.13 0.15 0.11
 -------- 12:00 0.10 0.17 0.08
 -------- 13:00 0.09 0.13 0.09
 -------- 14:00 0.06 0.10 0.08
 -------- 15:00 0.09 0.18 0.09
 22.10.12 16:00 0.07 0.15 0.06
 -------- 17:00 0.10 0.20 0.07
 -------- 18:00 0.07 0.14 0.06
 -------- 19:00 0.07 0.15 0.06
 -------- 20:00 0.06 0.11 0.06
 22.10.12 21:00 0.07 0.14 0.06
 -------- 22:00 0.06 0.09 0.06
 -------- 23:00 0.05 0.09 0.05
