 Date Time CO NO2 NO
 04.01.13 00:00 0.06 0.03 0.05
 -------- 01:00 0.06 0.02 0.05
 -------- 02:00 0.05 0.02 0.05
 -------- 03:00 0.04 0.01 0.05
 -------- 04:00 0.04 0.02 0.05
 04.01.13 05:00 0.04 0.03 0.06
 -------- 06:00 0.05 0.05 0.06
 -------- 07:00 0.05 0.05 0.06
 -------- 08:00 0.07 0.05 0.07
 -------- 09:00 0.06 0.05 0.06
 04.01.13 10:00 0.07 0.06 0.06
 -------- 11:00 0.08 0.06 0.06
 -------- 12:00 0.07 0.04 0.07
 -------- 13:00 0.10 0.06 0.08
 -------- 14:00 0.10 0.07 0.08
 04.01.13 15:00 0.08 0.06 0.07
 -------- 16:00 0.07 0.07 0.07
 -------- 17:00 0.09 0.07 0.07
 -------- 18:00 0.11 0.08 0.08
 -------- 19:00 0.09 0.08 0.08
 04.01.13 20:00 0.09 0.07 0.06
 -------- 21:00 0.09 0.08 0.08
 -------- 22:00 0.08 0.06 0.07
 -------- 23:00 0.10 0.09 0.09
 -------- 00:00 0.10 0.09 0.09
 05.01.13 01:00 0.11 0.09 0.10
 -------- 02:00 0.10 0.09 0.10
 -------- 03:00 0.11 0.10 0.11
 -------- 04:00 0.09 0.10 0.09
 -------- 05:00 0.07 0.09 0.08
 05.01.13 06:00 0.11 0.07 0.06
 -------- 07:00 0.07 0.12 0.10
 -------- 08:00 0.09 0.11 0.09
 -------- 09:00 0.09 0.10 0.08
 -------- 10:00 0.11 0.10 0.10
 05.01.13 11:00 0.11 0.10 0.11
 -------- 12:00 0.11 0.10 0.11
 -------- 13:00 0.11 0.13 0.11
 -------- 14:00 0.09 0.11 0.09
 -------- 15:00 0.09 0.09 0.08
 05.01.13 16:00 0.09 0.11 0.10
 -------- 17:00 0.09 0.07 0.07
 -------- 18:00 0.09 0.09 0.07
 -------- 19:00 0.08 0.08 0.07
 -------- 20:00 0.09 0.07 0.07
 05.01.13 21:00 0.07 0.06 0.07
 -------- 22:00 0.07 0.06 0.06
 -------- 23:00 0.08 0.07 0.07
