 Date Time CO NO2 NO
 13.02.13 12:00 0.09 0.15 0.13
 -------- 13:00 0.09 0.15 0.13
 -------- 14:00 0.09 0.14 0.12
 -------- 15:00 0.09 0.14 0.11
 -------- 16:00 0.11 0.16 0.12
 13.02.13 17:00 0.10 0.15 0.11
 -------- 18:00 0.09 0.17 0.08
 -------- 19:00 0.17 0.16 0.07
 -------- 20:00 0.13 0.23 0.12
 -------- 21:00 0.14 0.25 0.13
 13.02.13 22:00 0.13 0.23 0.13
 -------- 23:00 0.13 0.23 0.11
 -------- 00:00 0.10 0.20 0.08
 -------- 01:00 0.09 0.19 0.08
 -------- 02:00 0.07 0.18 0.07
 14.02.13 03:00 0.06 0.16 0.07
 -------- 04:00 0.06 0.15 0.06
 -------- 05:00 0.06 0.19 0.06
 -------- 06:00 0.08 0.20 0.09
 -------- 07:00 0.11 0.20 0.11
 14.02.13 08:00 0.13 0.20 0.14
 -------- 09:00 0.13 0.19 0.13
 -------- 10:00 0.16 0.20 0.16
 -------- 11:00 0.14 0.23 0.17
 -------- 12:00 0.13 0.20 0.15
 14.02.13 13:00 0.13 0.21 0.15
 -------- 14:00 0.20 0.24 0.19
 -------- 15:00 0.13 0.21 0.15
 -------- 16:00 0.13 0.22 0.13
 -------- 17:00 0.13 0.22 0.13
 14.02.13 18:00 0.15 0.25 0.13
 -------- 19:00 0.11 0.23 0.09
 -------- 20:00 0.10 0.24 0.08
 -------- 21:00 0.12 0.24 0.10
 -------- 22:00 0.10 0.22 0.07
 14.02.13 23:00 0.12 0.21 0.09
 -------- 00:00 0.10 0.18 0.08
 -------- 01:00 0.08 0.16 0.06
 -------- 02:00 0.09 0.19 0.07
 -------- 03:00 0.08 0.19 0.07
 15.02.13 04:00 0.07 0.13 0.05
 -------- 05:00 0.06 0.13 0.06
 -------- 06:00 0.08 0.21 0.09
 -------- 07:00 0.09 0.23 0.10
 -------- 08:00 0.13 0.24 0.13
 15.02.13 09:00 0.14 0.27 0.15
 -------- 10:00 0.15 0.28 0.15
 -------- 11:00 0.17 0.29 0.20
