 Date Time CO NO2 NO
 29.01.13 12:00 0.09 0.13 0.11
 -------- 13:00 0.10 0.15 0.10
 -------- 14:00 0.09 0.11 0.10
 -------- 15:00 0.11 0.11 0.09
 -------- 16:00 0.11 0.12 0.09
 29.01.13 17:00 0.13 0.18 0.13
 -------- 18:00 0.11 0.18 0.09
 -------- 19:00 0.09 0.13 0.07
 -------- 20:00 0.09 0.10 0.07
 -------- 21:00 0.09 0.13 0.07
 29.01.13 22:00 0.09 0.16 0.08
 -------- 23:00 0.10 0.19 0.12
 -------- 00:00 0.09 0.18 0.10
 -------- 01:00 0.07 0.26 0.16
 -------- 02:00 0.07 0.22 0.18
 30.01.13 03:00 0.06 0.19 0.11
 -------- 04:00 0.06 0.14 0.06
 -------- 05:00 0.04 0.11 0.05
 -------- 06:00 0.06 0.11 0.06
 -------- 07:00 0.07 0.14 0.07
 30.01.13 08:00 0.08 0.16 0.08
 -------- 09:00 0.09 0.15 0.09
 -------- 10:00 0.10 0.14 0.09
 -------- 11:00 0.10 0.12 0.09
 -------- 12:00 0.09 0.13 0.10
 30.01.13 13:00 0.09 0.13 0.10
 -------- 14:00 0.09 0.12 0.09
 -------- 15:00 0.09 0.12 0.09
 -------- 16:00 0.10 0.13 0.08
 -------- 17:00 0.10 0.17 0.08
 30.01.13 18:00 0.11 0.16 0.10
 -------- 19:00 0.11 0.17 0.11
 -------- 20:00 0.10 0.15 0.07
 -------- 21:00 0.07 0.11 0.05
 -------- 22:00 0.07 0.11 0.05
 30.01.13 23:00 0.07 0.09 0.06
 -------- 00:00 0.06 0.05 0.05
 -------- 01:00 0.04 0.03 0.05
 -------- 02:00 0.05 0.04 0.05
 -------- 03:00 0.04 0.04 0.05
 31.01.13 04:00 0.04 0.04 0.05
 -------- 05:00 0.04 0.06 0.05
 -------- 06:00 0.04 0.07 0.05
 -------- 07:00 0.06 0.07 0.05
 -------- 08:00 0.09 0.09 0.07
 31.01.13 09:00 0.07 0.10 0.06
 -------- 10:00 0.06 0.07 0.06
 -------- 11:00 0.07 0.06 0.07
