 Date Time CO NO2 NO
 10.01.13 00:00 0.04 0.03 0.05
 -------- 01:00 0.04 0.03 0.05
 -------- 02:00 0.04 0.03 0.05
 -------- 03:00 0.04 0.02 0.05
 -------- 04:00 0.05 0.02 0.05
 10.01.13 05:00 0.04 0.02 0.05
 -------- 06:00 0.04 0.04 0.04
 -------- 07:00 0.06 0.05 0.06
 -------- 08:00 0.07 0.07 0.06
 -------- 09:00 0.07 0.07 0.06
 10.01.13 10:00 0.09 0.07 0.06
 -------- 11:00 0.06 0.06 0.06
 -------- 12:00 0.06 0.04 0.06
 -------- 13:00 0.06 0.04 0.06
 -------- 14:00 0.06 0.05 0.07
 10.01.13 15:00 0.06 0.04 0.06
 -------- 16:00 0.07 0.03 0.06
 -------- 17:00 0.08 0.06 0.06
 -------- 18:00 0.09 0.07 0.07
 -------- 19:00 0.07 0.05 0.06
 10.01.13 20:00 0.07 0.03 0.06
 -------- 21:00 0.08 0.07 0.05
 -------- 22:00 0.08 0.10 0.06
 -------- 23:00 0.06 0.08 0.06
 -------- 00:00 0.07 0.05 0.06
 11.01.13 01:00 0.06 0.05 0.06
 -------- 02:00 0.05 0.05 0.05
 -------- 03:00 0.04 0.03 0.05
 -------- 04:00 0.04 0.03 0.04
 -------- 05:00 0.04 0.02 0.05
 11.01.13 06:00 0.05 0.05 0.04
 -------- 07:00 0.07 0.05 0.07
 -------- 08:00 0.08 0.10 0.06
 -------- 09:00 0.06 0.05 0.05
 -------- 10:00 0.06 0.06 0.06
 11.01.13 11:00 0.09 0.09 0.09
 -------- 12:00 0.11 0.12 0.10
 -------- 13:00 0.10 0.10 0.10
 -------- 14:00 0.10 0.11 0.10
 -------- 15:00 0.11 0.11 0.11
 11.01.13 16:00 0.10 0.14 0.11
 -------- 17:00 0.11 0.14 0.11
 -------- 18:00 0.13 0.16 0.12
 -------- 19:00 0.13 0.15 0.12
 -------- 20:00 0.12 0.12 0.09
 11.01.13 21:00 0.11 0.12 0.09
 -------- 22:00 0.09 0.11 0.09
 -------- 23:00 0.10 0.11 0.08
