 Date Time CO NO2 NO
 18.11.12 12:00 0.06 0.20 0.06
 -------- 13:00 0.06 0.18 0.06
 -------- 14:00 0.06 0.19 0.06
 -------- 15:00 0.06 0.20 0.06
 -------- 16:00 0.06 0.19 0.05
 18.11.12 17:00 0.06 0.21 0.06
 -------- 18:00 0.06 0.18 0.07
 -------- 19:00 0.05 0.21 0.06
 -------- 20:00 0.05 0.20 0.05
 -------- 21:00 0.05 0.17 0.06
 18.11.12 22:00 0.04 0.16 0.05
 -------- 23:00 0.04 0.19 0.06
 -------- 00:00 0.04 0.16 0.05
 -------- 01:00 0.02 0.14 0.05
 -------- 02:00 0.02 0.13 0.05
 19.11.12 03:00 0.02 0.12 0.04
 -------- 04:00 0.03 0.12 0.04
 -------- 05:00 0.04 0.13 0.06
 -------- 06:00 0.04 0.15 0.05
 -------- 07:00 0.05 0.19 0.06
 19.11.12 08:00 0.07 0.26 0.08
 -------- 09:00 0.06 0.23 0.07
 -------- 10:00 0.06 0.23 0.08
 -------- 11:00 0.06 0.23 0.08
 -------- 12:00 0.06 0.19 0.07
 19.11.12 13:00 0.06 0.20 0.08
 -------- 14:00 0.07 0.22 0.08
 -------- 15:00 0.06 0.20 0.07
 -------- 16:00 0.06 0.21 0.07
 -------- 17:00 0.07 0.24 0.07
 19.11.12 18:00 0.07 0.25 0.08
 -------- 19:00 0.07 0.23 0.07
 -------- 20:00 0.07 0.23 0.08
 -------- 21:00 0.07 0.22 0.07
 -------- 22:00 0.08 0.23 0.08
 19.11.12 23:00 0.08 0.23 0.08
 -------- 00:00 0.06 0.22 0.08
 -------- 01:00 0.06 0.20 0.07
 -------- 02:00 0.06 0.20 0.07
 -------- 03:00 0.04 0.20 0.07
 20.11.12 04:00 0.05 0.21 0.08
 -------- 05:00 0.05 0.19 0.07
 -------- 06:00 0.07 0.27 0.13
 -------- 07:00 0.12 0.28 0.18
 -------- 08:00 0.11 0.23 0.15
 20.11.12 09:00 0.13 0.31 0.19
 -------- 10:00 0.13 0.28 0.21
 -------- 11:00 0.12 0.27 0.21
