 Date Time CO NO2 NO
 28.02.13 12:00 0.06 0.03 0.07
 -------- 13:00 0.05 0.03 0.07
 -------- 14:00 0.05 0.05 0.07
 -------- 15:00 0.05 0.03 0.07
 -------- 16:00 0.06 0.04 0.06
 28.02.13 17:00 0.07 0.06 0.07
 -------- 18:00 0.07 0.08 0.07
 -------- 19:00 0.08 0.09 0.08
 -------- 20:00 0.06 0.06 0.07
 -------- 21:00 0.06 0.06 0.07
 28.02.13 22:00 0.07 0.08 0.07
 -------- 23:00 0.05 0.08 0.07
 -------- 00:00 0.04 0.05 0.06
 -------- 01:00 0.04 0.05 0.06
 -------- 02:00 0.04 0.03 0.06
 01.03.13 03:00 0.04 0.02 0.06
 -------- 04:00 0.04 0.02 0.06
 -------- 05:00 0.08 0.04 0.06
 -------- 06:00 0.04 0.04 0.06
 -------- 07:00 0.05 0.05 0.07
 01.03.13 08:00 0.05 0.03 0.07
 -------- 09:00 0.04 0.03 0.06
 -------- 10:00 0.06 0.05 0.07
 -------- 11:00 0.07 0.05 0.07
 -------- 12:00 0.06 0.05 0.07
 01.03.13 13:00 0.06 0.07 0.07
 -------- 14:00 0.06 0.05 0.07
 -------- 15:00 0.06 0.05 0.07
 -------- 16:00 0.05 0.07 0.07
 -------- 17:00 0.05 0.04 0.05
 01.03.13 18:00 0.06 0.04 0.05
 -------- 19:00 0.06 0.04 0.04
 -------- 20:00 0.07 0.03 0.03
 -------- 21:00 0.08 0.02 0.03
 -------- 22:00 0.08 0.07 0.03
 01.03.13 23:00 0.09 0.03 0.04
 -------- 00:00 0.09 0.04 0.04
 -------- 01:00 0.08 0.04 0.04
 -------- 02:00 0.08 0.04 0.03
 -------- 03:00 0.06 0.02 0.03
 02.03.13 04:00 0.02 0.02 0.03
 -------- 05:00 0.04 0.03 0.04
 -------- 06:00 0.04 0.03 0.03
 -------- 07:00 0.03 0.08 0.03
 -------- 08:00 0.03 0.06 0.04
 02.03.13 09:00 0.04 0.08 0.04
 -------- 10:00 0.06 0.11 0.04
 -------- 11:00 0.07 0.08 0.04
