 Date Time CO NO2 NO
 16.10.12 12:00 0.06 0.12 0.06
 -------- 13:00 0.07 0.13 0.08
 -------- 14:00 0.07 0.14 0.09
 -------- 15:00 0.07 0.13 0.09
 -------- 16:00 0.08 0.14 0.07
 16.10.12 17:00 0.09 0.14 0.07
 -------- 18:00 0.08 0.15 0.06
 -------- 19:00 0.08 0.17 0.05
 -------- 20:00 0.07 0.15 0.06
 -------- 21:00 0.07 0.14 0.06
 16.10.12 22:00 0.07 0.14 0.06
 -------- 23:00 0.07 0.13 0.08
 -------- 00:00 0.07 0.13 0.06
 -------- 01:00 0.08 0.12 0.07
 -------- 02:00 0.05 0.11 0.08
 17.10.12 03:00 0.04 0.09 0.05
 -------- 04:00 0.05 0.09 0.06
 -------- 05:00 0.07 0.10 0.10
 -------- 06:00 0.09 0.10 0.13
 -------- 07:00 0.12 0.11 0.15
 17.10.12 08:00 0.15 0.11 0.21
 -------- 09:00 0.16 0.12 0.23
 -------- 10:00 0.16 0.10 0.20
 -------- 11:00 0.15 0.12 0.21
 -------- 12:00 0.12 0.14 0.17
 17.10.12 13:00 0.10 0.12 0.12
 -------- 14:00 0.10 0.14 0.10
 -------- 15:00 0.08 0.14 0.06
 -------- 16:00 0.08 0.17 0.05
 -------- 17:00 0.15 0.26 0.10
 17.10.12 18:00 0.15 0.24 0.08
 -------- 19:00 0.08 0.16 0.03
 -------- 20:00 0.08 0.15 0.03
 -------- 21:00 0.08 0.14 0.03
 -------- 22:00 0.08 0.15 0.02
 17.10.12 23:00 0.11 0.16 0.05
 -------- 00:00 0.09 0.17 0.03
 -------- 01:00 0.10 0.15 0.04
 -------- 02:00 0.08 0.12 0.02
 -------- 03:00 0.07 0.12 0.03
 18.10.12 04:00 0.06 0.14 0.03
 -------- 05:00 0.07 0.13 0.03
 -------- 06:00 0.11 0.15 0.06
 -------- 07:00 0.22 0.19 0.18
 -------- 08:00 0.26 0.20 0.19
 18.10.12 09:00 0.21 0.19 0.17
