 Date Time CO NO2 NO
 19.10.12 12:00 0.15 0.25 0.18
 -------- 13:00 0.12 0.26 0.14
 -------- 14:00 0.10 0.20 0.09
 -------- 15:00 0.07 0.16 0.06
 -------- 16:00 0.08 0.16 0.05
 19.10.12 17:00 0.08 0.19 0.04
 -------- 18:00 0.12 0.20 0.05
 -------- 19:00 0.12 0.19 0.04
 -------- 20:00 0.10 0.19 0.03
 -------- 21:00 0.09 0.16 0.03
 19.10.12 22:00 0.07 0.09 0.02
 -------- 23:00 0.06 0.09 0.02
 -------- 00:00 0.06 0.07 0.02
 -------- 01:00 0.05 0.07 0.02
 -------- 02:00 0.04 0.07 0.02
 20.10.12 03:00 0.04 0.06 0.02
 -------- 04:00 0.04 0.04 0.02
 -------- 05:00 0.04 0.05 0.02
 -------- 06:00 0.04 0.06 0.02
