 Date Time CO NO2 NO
 07.10.12 12:00 0.04 ---- 0.02
 -------- 13:00 0.04 ---- 0.02
 -------- 14:00 0.04 ---- 0.02
 -------- 15:00 0.04 ---- 0.02
 -------- 16:00 0.04 ---- 0.02
 07.10.12 17:00 0.05 0.02 0.02
 -------- 18:00 0.05 0.01 0.02
 -------- 19:00 0.07 0.04 0.03
 -------- 20:00 0.08 0.11 0.03
 -------- 21:00 0.10 0.19 0.03
 07.10.12 22:00 0.07 0.10 0.03
 -------- 23:00 0.07 0.08 0.02
 -------- 00:00 0.13 0.17 0.07
 -------- 01:00 0.14 0.19 0.15
 -------- 02:00 0.18 0.17 0.17
 08.10.12 03:00 0.09 0.14 0.11
 -------- 04:00 0.08 0.13 0.10
 -------- 05:00 0.05 0.11 0.04
 -------- 06:00 0.05 0.13 0.03
 -------- 07:00 0.06 0.14 0.03
 08.10.12 08:00 0.06 0.11 0.04
 -------- 09:00 0.09 0.13 0.06
 -------- 10:00 0.15 0.18 0.13
 -------- 11:00 0.10 0.19 0.09
 -------- 12:00 0.14 0.21 0.13
 08.10.12 13:00 0.11 0.19 0.08
 -------- 14:00 0.09 0.16 0.09
 -------- 15:00 0.14 0.20 0.11
 -------- 16:00 0.11 0.17 0.10
 -------- 17:00 0.11 0.13 0.09
 08.10.12 18:00 0.12 0.14 0.09
 -------- 19:00 0.09 0.09 0.06
 -------- 20:00 0.11 0.10 0.07
 -------- 21:00 0.09 0.10 0.07
 -------- 22:00 0.11 0.13 0.07
 08.10.12 23:00 0.10 0.12 0.07
 -------- 00:00 0.08 0.07 0.05
 -------- 01:00 0.07 0.08 0.05
 -------- 02:00 0.05 0.06 0.03
 -------- 03:00 0.04 0.03 0.04
 09.10.12 04:00 0.04 ---- 0.04
 -------- 05:00 0.04 ---- 0.03
 -------- 06:00 0.06 0.06 0.07
 -------- 07:00 0.09 0.05 0.08
 -------- 08:00 0.09 0.06 0.08
 09.10.12 09:00 0.10 0.06 0.08
 -------- 10:00 0.09 0.04 0.09
