 Date Time CO NO2 NO
 18.12.12 00:00 0.07 0.31 0.04
 -------- 01:00 0.06 0.29 0.02
 -------- 02:00 0.06 0.29 0.03
 -------- 03:00 0.06 0.26 0.02
 -------- 04:00 0.06 0.26 0.01
 18.12.12 05:00 0.05 0.28 0.02
 -------- 06:00 0.06 0.31 0.03
 -------- 07:00 0.06 0.39 0.08
 -------- 08:00 ---- 0.40 0.11
 -------- 09:00 ---- 0.42 0.17
 18.12.12 10:00 0.08 0.41 0.20
 -------- 11:00 0.11 0.29 0.26
 -------- 12:00 0.10 0.31 0.23
 -------- 13:00 0.12 0.34 0.25
 -------- 14:00 0.10 0.36 0.22
 18.12.12 15:00 0.11 0.37 0.19
 -------- 16:00 0.12 0.38 0.15
 -------- 17:00 0.14 0.41 0.15
 -------- 18:00 0.12 0.38 0.08
 -------- 19:00 0.09 0.36 0.06
 18.12.12 20:00 0.09 0.35 0.04
 -------- 21:00 0.08 0.33 0.05
 -------- 22:00 0.07 0.33 0.05
 -------- 23:00 0.06 0.30 0.03
 -------- 00:00 0.06 0.31 0.02
 19.12.12 01:00 0.04 0.31 0.01
 -------- 02:00 0.04 0.29 0.01
 -------- 03:00 0.04 0.24 0.01
 -------- 04:00 0.05 0.25 ----
 -------- 05:00 0.06 0.29 ----
 19.12.12 06:00 0.07 0.34 0.01
 -------- 07:00 0.09 0.37 0.05
 -------- 08:00 0.10 0.40 0.10
 -------- 09:00 0.12 0.41 0.12
 -------- 10:00 0.11 0.42 0.13
 19.12.12 11:00 0.12 0.41 0.15
 -------- 12:00 0.11 0.38 0.14
 -------- 13:00 0.12 0.39 0.13
 -------- 14:00 0.11 0.41 0.15
 -------- 15:00 0.13 0.40 0.14
 19.12.12 16:00 0.11 0.40 0.11
 -------- 17:00 0.13 0.45 0.13
 -------- 18:00 0.17 0.46 0.14
 -------- 19:00 0.11 0.48 0.10
 -------- 20:00 0.09 0.48 0.10
 19.12.12 21:00 0.10 0.49 0.11
 -------- 22:00 0.10 0.48 0.10
 -------- 23:00 0.09 0.47 0.08
 -------- 00:00 0.10 0.45 0.08
