 Date Time CO NO2 NO
 13.02.13 00:00 0.07 0.08 0.05
 -------- 01:00 0.07 0.10 0.07
 -------- 02:00 0.05 0.06 0.05
 -------- 03:00 0.06 0.06 0.06
 -------- 04:00 0.06 0.08 0.06
 13.02.13 05:00 0.04 0.06 0.05
 -------- 06:00 0.05 0.07 0.06
 -------- 07:00 0.06 0.12 0.06
 -------- 08:00 0.09 0.16 0.08
 -------- 09:00 0.10 0.16 0.11
 13.02.13 10:00 0.09 0.13 0.07
 -------- 11:00 0.07 0.10 0.09
 -------- 12:00 0.09 0.14 0.12
 -------- 13:00 0.09 0.15 0.13
 -------- 14:00 0.09 0.14 0.12
 13.02.13 15:00 0.09 0.14 0.11
 -------- 16:00 0.11 0.16 0.12
 -------- 17:00 0.10 0.15 0.11
 -------- 18:00 0.09 0.17 0.08
 -------- 19:00 0.17 0.16 0.07
 13.02.13 20:00 0.13 0.23 0.12
 -------- 21:00 0.14 0.25 0.13
 -------- 22:00 0.13 0.23 0.13
 -------- 23:00 0.13 0.23 0.11
 -------- 00:00 0.10 0.20 0.08
 14.02.13 01:00 0.09 0.19 0.08
 -------- 02:00 0.07 0.18 0.07
 -------- 03:00 0.06 0.16 0.07
 -------- 04:00 0.06 0.15 0.06
 -------- 05:00 0.06 0.19 0.06
 14.02.13 06:00 0.08 0.20 0.09
 -------- 07:00 0.11 0.20 0.11
 -------- 08:00 0.13 0.20 0.14
 -------- 09:00 0.13 0.19 0.13
 -------- 10:00 0.16 0.20 0.16
 14.02.13 11:00 0.14 0.23 0.17
 -------- 12:00 0.13 0.20 0.15
 -------- 13:00 0.13 0.21 0.15
 -------- 14:00 0.20 0.24 0.19
 -------- 15:00 0.13 0.21 0.15
 14.02.13 16:00 0.13 0.22 0.13
 -------- 17:00 0.13 0.22 0.13
 -------- 18:00 0.15 0.25 0.13
 -------- 19:00 0.11 0.23 0.09
 -------- 20:00 0.10 0.24 0.08
 14.02.13 21:00 0.12 0.24 0.10
 -------- 22:00 0.10 0.22 0.07
 -------- 23:00 0.12 0.21 0.09
