 Date Time CO NO2 NO
 08.01.13 12:00 0.10 0.05 0.11
 -------- 13:00 0.10 0.05 0.11
 -------- 14:00 0.09 0.06 0.10
 -------- 15:00 0.10 0.06 0.09
 -------- 16:00 0.10 0.07 0.09
 08.01.13 17:00 0.10 0.09 0.09
 -------- 18:00 0.10 0.08 0.08
 -------- 19:00 0.10 0.07 0.07
 -------- 20:00 0.10 0.07 0.07
 -------- 21:00 0.11 0.08 0.08
 08.01.13 22:00 0.10 0.08 0.08
 -------- 23:00 0.08 0.07 0.07
 -------- 00:00 0.08 0.10 0.06
 -------- 01:00 0.06 0.07 0.05
 -------- 02:00 0.05 0.06 0.06
 09.01.13 03:00 0.05 0.07 0.05
 -------- 04:00 0.05 0.08 0.05
 -------- 05:00 0.12 0.08 0.06
 -------- 06:00 0.06 0.12 0.07
 -------- 07:00 0.07 0.10 0.07
 09.01.13 08:00 0.10 0.09 0.08
 -------- 09:00 0.17 0.12 0.09
 -------- 10:00 0.10 0.11 0.10
 -------- 11:00 0.11 0.14 0.11
 -------- 12:00 0.12 0.09 0.11
 09.01.13 13:00 0.11 0.08 0.10
 -------- 14:00 0.12 0.09 0.11
 -------- 15:00 0.11 0.08 0.09
 -------- 16:00 0.09 0.06 0.07
 -------- 17:00 0.09 0.07 0.07
 09.01.13 18:00 0.11 0.10 0.08
 -------- 19:00 0.09 0.09 0.06
 -------- 20:00 0.08 0.06 0.06
 -------- 21:00 0.07 0.09 0.06
 -------- 22:00 0.06 0.04 0.05
 09.01.13 23:00 0.05 0.04 0.05
 -------- 00:00 0.04 0.03 0.05
 -------- 01:00 0.04 0.03 0.05
 -------- 02:00 0.04 0.03 0.05
 -------- 03:00 0.04 0.02 0.05
 10.01.13 04:00 0.05 0.02 0.05
 -------- 05:00 0.04 0.02 0.05
 -------- 06:00 0.04 0.04 0.04
 -------- 07:00 0.06 0.05 0.06
 -------- 08:00 0.07 0.07 0.06
 10.01.13 09:00 0.07 0.07 0.06
 -------- 10:00 0.09 0.07 0.06
 -------- 11:00 0.06 0.06 0.06
