 Date Time CO NO2 NO
 16.12.12 00:00 0.06 0.36 0.04
 -------- 01:00 0.06 0.34 0.03
 -------- 02:00 0.05 0.32 0.04
 -------- 03:00 0.04 0.27 0.01
 -------- 04:00 0.04 0.18 0.01
 16.12.12 05:00 0.04 0.30 0.03
 -------- 06:00 0.06 0.32 0.05
 -------- 07:00 0.06 0.36 0.06
 -------- 08:00 0.06 0.36 0.07
 -------- 09:00 0.07 0.36 0.08
 16.12.12 10:00 0.08 0.38 0.11
 -------- 11:00 0.09 0.34 0.12
 -------- 12:00 0.07 0.22 0.05
 -------- 13:00 0.07 0.23 0.05
 -------- 14:00 0.08 0.25 0.06
 16.12.12 15:00 0.08 0.30 0.08
 -------- 16:00 0.08 0.36 0.08
 -------- 17:00 0.11 0.41 0.11
 -------- 18:00 0.11 0.38 0.11
 -------- 19:00 0.10 0.38 0.09
 16.12.12 20:00 0.09 0.37 0.08
 -------- 21:00 0.09 0.45 0.09
 -------- 22:00 0.10 0.46 0.10
 -------- 23:00 0.10 0.45 0.11
 -------- 00:00 0.10 0.48 0.19
 17.12.12 01:00 0.08 0.43 0.12
 -------- 02:00 0.07 0.41 0.09
 -------- 03:00 0.08 0.40 0.06
 -------- 04:00 0.07 0.41 0.07
 -------- 05:00 0.07 0.41 0.06
 17.12.12 06:00 0.09 0.46 0.11
 -------- 07:00 0.18 0.61 0.34
 -------- 08:00 0.25 0.67 0.47
 -------- 09:00 0.32 0.83 0.79
 -------- 10:00 0.25 0.73 0.56
 17.12.12 11:00 0.21 0.69 0.44
 -------- 12:00 0.16 0.67 0.34
 -------- 13:00 0.18 0.66 0.33
 -------- 14:00 0.17 0.74 0.36
 -------- 15:00 0.17 0.69 0.33
 17.12.12 16:00 0.20 0.63 0.26
 -------- 17:00 0.13 0.60 0.22
 -------- 18:00 0.15 0.62 0.31
 -------- 19:00 0.13 0.61 0.31
 -------- 20:00 0.13 0.54 0.30
 17.12.12 21:00 0.09 0.42 0.08
 -------- 22:00 0.09 0.37 0.08
 -------- 23:00 0.08 0.32 0.03
