 Date Time CO NO2 NO
 22.12.12 12:00 0.12 0.53 0.14
 -------- 13:00 0.13 0.53 0.15
 -------- 14:00 0.12 0.55 0.15
 -------- 15:00 0.13 0.54 0.12
 -------- 16:00 0.13 0.56 0.10
 22.12.12 17:00 0.11 0.54 0.04
 -------- 18:00 0.11 0.55 0.04
 -------- 19:00 0.09 0.52 0.04
 -------- 20:00 0.08 0.49 0.02
 -------- 21:00 0.08 0.49 0.02
 22.12.12 22:00 0.08 0.49 0.03
 -------- 23:00 0.08 0.52 0.05
 -------- 00:00 0.08 0.51 0.06
 -------- 01:00 0.08 0.56 0.08
 -------- 02:00 0.08 0.53 0.08
 23.12.12 03:00 0.08 0.51 0.09
 -------- 04:00 0.08 0.53 0.08
 -------- 05:00 0.08 0.51 0.07
 -------- 06:00 0.06 0.47 0.03
 -------- 07:00 0.06 0.51 0.04
 23.12.12 08:00 0.09 0.54 0.09
 -------- 09:00 0.11 0.59 0.17
 -------- 10:00 0.11 0.58 0.14
 -------- 11:00 0.13 0.58 0.22
 -------- 12:00 0.15 0.60 0.27
 23.12.12 13:00 0.15 0.66 0.33
 -------- 14:00 0.17 0.65 0.31
 -------- 15:00 0.17 0.64 0.23
 -------- 16:00 0.19 0.67 0.26
 -------- 17:00 0.19 0.69 0.21
 23.12.12 18:00 0.20 0.72 0.26
 -------- 19:00 0.17 0.69 0.22
 -------- 20:00 0.13 0.65 0.17
 -------- 21:00 0.15 0.66 0.21
 -------- 22:00 0.16 0.73 0.30
 23.12.12 23:00 0.16 0.77 0.32
 -------- 00:00 0.17 0.78 0.34
 -------- 01:00 0.19 0.77 0.45
 -------- 02:00 0.15 ---- ----
 -------- 03:00 0.12 ---- ----
 24.12.12 04:00 0.10 ---- ----
 -------- 05:00 0.11 ---- ----
 -------- 06:00 0.12 ---- ----
 -------- 07:00 0.12 ---- ----
 -------- 08:00 0.19 ---- ----
 24.12.12 09:00 0.21 ---- ----
 -------- 10:00 0.21 ---- ----
 -------- 11:00 0.25 ---- ----
