 Date Time CO NO2 NO
 01.05.13 00:00 0.07 0.07 0.03
 -------- 01:00 0.05 0.06 0.03
 -------- 02:00 0.04 0.06 0.03
 -------- 03:00 0.03 0.05 0.03
 -------- 04:00 0.04 0.05 0.03
 01.05.13 05:00 0.02 0.05 0.03
 -------- 06:00 0.04 0.10 0.05
 -------- 07:00 0.06 0.06 0.04
 -------- 08:00 ---- 0.06 0.04
 -------- 09:00 ---- 0.04 0.03
 01.05.13 10:00 ---- 0.01 0.02
 -------- 11:00 ---- 0.02 0.02
 -------- 12:00 ---- 0.01 0.02
 -------- 13:00 ---- 0.07 0.03
 -------- 14:00 ---- 0.03 0.05
 01.05.13 15:00 ---- 0.03 0.05
 -------- 16:00 ---- 0.03 0.05
 -------- 17:00 ---- 0.03 0.04
 -------- 18:00 ---- 0.06 0.02
 -------- 19:00 ---- 0.08 0.04
 01.05.13 20:00 ---- 0.04 0.05
 -------- 21:00 ---- 0.06 0.04
 -------- 22:00 ---- 0.11 0.04
 -------- 23:00 ---- 0.18 0.06
 -------- 00:00 ---- 0.15 0.06
 02.05.13 01:00 ---- 0.23 0.09
 -------- 02:00 ---- 0.18 0.06
 -------- 03:00 ---- 0.19 0.06
 -------- 04:00 ---- 0.16 0.04
 -------- 05:00 ---- 0.18 0.06
 02.05.13 06:00 ---- 0.21 0.08
 -------- 07:00 0.06 0.17 0.07
 -------- 08:00 0.07 0.12 0.06
 -------- 09:00 0.05 0.06 0.03
 -------- 10:00 0.05 0.03 0.02
 02.05.13 11:00 0.05 0.15 0.03
 -------- 12:00 0.04 0.06 0.05
 -------- 13:00 0.04 0.04 0.05
 -------- 14:00 0.05 0.05 0.06
 -------- 15:00 0.04 0.04 0.05
 02.05.13 16:00 0.04 0.02 0.05
 -------- 17:00 0.04 0.03 0.05
 -------- 18:00 0.04 0.02 0.05
 -------- 19:00 0.05 0.04 0.04
 -------- 20:00 0.04 0.04 0.04
 02.05.13 21:00 0.09 0.07 0.04
 -------- 22:00 0.21 0.18 0.08
 -------- 23:00 0.18 0.18 0.06
