 Date Time CO NO2 NO
 10.12.12 12:00 0.10 0.27 0.15
 -------- 13:00 0.11 0.26 0.16
 -------- 14:00 0.10 0.28 0.18
 -------- 15:00 0.17 0.34 0.31
 -------- 16:00 0.13 0.30 0.16
 10.12.12 17:00 0.11 0.23 0.10
 -------- 18:00 0.10 0.22 0.08
 -------- 19:00 0.08 0.18 0.06
 -------- 20:00 0.08 0.16 0.05
 -------- 21:00 0.06 0.18 0.04
 10.12.12 22:00 0.04 0.12 0.01
 -------- 23:00 0.03 0.07 0.01
 -------- 00:00 0.04 0.07 0.01
 -------- 01:00 0.03 0.07 0.01
 -------- 02:00 0.02 0.03 0.01
 11.12.12 03:00 0.02 0.02 0.01
 -------- 04:00 0.02 0.02 0.01
 -------- 05:00 0.02 0.02 0.01
 -------- 06:00 0.03 0.04 0.01
 -------- 07:00 0.04 0.07 0.01
 11.12.12 08:00 0.04 0.07 0.01
 -------- 09:00 0.04 0.09 0.01
 -------- 10:00 0.04 0.09 0.01
 -------- 11:00 0.04 0.09 0.01
 -------- 12:00 0.04 0.09 0.01
 11.12.12 13:00 0.04 0.11 0.01
 -------- 14:00 0.05 0.11 0.02
 -------- 15:00 0.05 0.14 0.02
 -------- 16:00 0.05 0.20 0.02
 -------- 17:00 0.07 0.27 0.04
 11.12.12 18:00 0.05 0.21 0.02
 -------- 19:00 0.07 0.21 0.02
 -------- 20:00 0.05 0.19 0.02
 -------- 21:00 0.04 0.25 0.03
 -------- 22:00 0.05 0.29 0.03
 11.12.12 23:00 0.05 0.32 0.03
 -------- 00:00 0.04 0.32 0.02
 -------- 01:00 0.04 0.31 0.01
 -------- 02:00 0.05 0.28 0.00
 -------- 03:00 0.04 0.22 ----
 12.12.12 04:00 0.04 0.22 0.01
 -------- 05:00 0.04 0.23 ----
