 Date Time CO NO2 NO
 19.12.12 00:00 0.06 0.31 0.02
 -------- 01:00 0.04 0.31 0.01
 -------- 02:00 0.04 0.29 0.01
 -------- 03:00 0.04 0.24 0.01
 -------- 04:00 0.05 0.25 ----
 19.12.12 05:00 0.06 0.29 ----
 -------- 06:00 0.07 0.34 0.01
 -------- 07:00 0.09 0.37 0.05
 -------- 08:00 0.10 0.40 0.10
 -------- 09:00 0.12 0.41 0.12
 19.12.12 10:00 0.11 0.42 0.13
 -------- 11:00 0.12 0.41 0.15
 -------- 12:00 0.11 0.38 0.14
 -------- 13:00 0.12 0.39 0.13
 -------- 14:00 0.11 0.41 0.15
 19.12.12 15:00 0.13 0.40 0.14
 -------- 16:00 0.11 0.40 0.11
 -------- 17:00 0.13 0.45 0.13
 -------- 18:00 0.17 0.46 0.14
 -------- 19:00 0.11 0.48 0.10
 19.12.12 20:00 0.09 0.48 0.10
 -------- 21:00 0.10 0.49 0.11
 -------- 22:00 0.10 0.48 0.10
 -------- 23:00 0.09 0.47 0.08
 -------- 00:00 0.09 0.44 0.06
 20.12.12 01:00 0.07 0.43 0.04
 -------- 02:00 0.07 0.43 0.02
 -------- 03:00 0.07 0.39 0.01
 -------- 04:00 0.06 0.39 ----
 -------- 05:00 0.06 0.41 0.02
 20.12.12 06:00 0.07 0.43 0.03
 -------- 07:00 0.10 0.46 0.07
 -------- 08:00 0.13 0.45 0.15
 -------- 09:00 0.13 0.48 0.13
 -------- 10:00 0.11 0.46 0.11
 20.12.12 11:00 0.14 0.50 0.18
 -------- 12:00 0.13 0.49 0.22
 -------- 13:00 0.13 0.50 0.21
 -------- 14:00 0.17 0.56 0.29
 -------- 15:00 0.17 0.60 0.30
 20.12.12 16:00 0.19 0.71 0.47
 -------- 17:00 0.21 0.70 0.42
 -------- 18:00 0.19 0.62 0.34
 -------- 19:00 0.19 0.62 0.34
 -------- 20:00 0.17 0.61 0.36
 20.12.12 21:00 0.13 0.50 0.16
 -------- 22:00 0.11 0.47 0.11
 -------- 23:00 0.09 0.44 0.06
