 Date Time CO NO2 NO
 14.02.13 12:00 0.12 0.19 0.14
 -------- 13:00 0.13 0.21 0.15
 -------- 14:00 0.20 0.24 0.19
 -------- 15:00 0.13 0.21 0.15
 -------- 16:00 0.13 0.22 0.13
 14.02.13 17:00 0.13 0.22 0.13
 -------- 18:00 0.15 0.25 0.13
 -------- 19:00 0.11 0.23 0.09
 -------- 20:00 0.10 0.24 0.08
 -------- 21:00 0.12 0.24 0.10
 14.02.13 22:00 0.10 0.22 0.07
 -------- 23:00 0.12 0.21 0.09
 -------- 00:00 0.10 0.18 0.08
 -------- 01:00 0.08 0.16 0.06
 -------- 02:00 0.09 0.19 0.07
 15.02.13 03:00 0.08 0.19 0.07
 -------- 04:00 0.07 0.13 0.05
 -------- 05:00 0.06 0.13 0.06
 -------- 06:00 0.08 0.21 0.09
 -------- 07:00 0.09 0.23 0.10
 15.02.13 08:00 0.13 0.24 0.13
 -------- 09:00 0.14 0.27 0.15
 -------- 10:00 0.15 0.28 0.15
 -------- 11:00 0.17 0.29 0.20
 -------- 12:00 0.15 0.27 0.18
 15.02.13 13:00 0.11 0.19 0.12
 -------- 14:00 0.19 0.25 0.19
 -------- 15:00 0.17 0.29 0.20
 -------- 16:00 0.17 0.31 0.21
 -------- 17:00 0.18 0.33 0.19
 15.02.13 18:00 0.21 0.30 0.20
 -------- 19:00 0.22 0.32 0.23
 -------- 20:00 0.19 0.32 0.19
 -------- 21:00 0.21 0.32 0.22
 -------- 22:00 0.16 0.27 0.14
 15.02.13 23:00 0.15 0.26 0.17
 -------- 00:00 0.11 0.24 0.10
 -------- 01:00 0.11 0.25 0.09
 -------- 02:00 0.11 0.28 0.14
 -------- 03:00 0.12 0.27 0.12
 16.02.13 04:00 0.10 0.23 0.12
 -------- 05:00 0.12 0.25 0.15
 -------- 06:00 0.19 0.27 0.20
 -------- 07:00 0.17 0.29 0.20
 -------- 08:00 0.13 0.28 0.14
 16.02.13 09:00 0.10 0.26 0.11
 -------- 10:00 0.10 0.25 0.10
 -------- 11:00 0.13 0.26 0.15
