 Date Time CO NO2 NO
 20.01.13 12:00 0.23 0.31 0.26
 -------- 13:00 0.21 0.35 0.29
 -------- 14:00 0.23 0.36 0.29
 -------- 15:00 0.25 0.37 0.31
 -------- 16:00 0.24 0.38 0.30
 20.01.13 17:00 0.23 0.33 0.26
 -------- 18:00 0.19 0.29 0.22
 -------- 19:00 0.19 0.29 0.23
 -------- 20:00 0.20 0.29 0.23
 -------- 21:00 0.17 0.25 0.19
 20.01.13 22:00 0.17 0.25 0.19
 -------- 23:00 0.13 0.22 0.15
 -------- 00:00 0.12 0.20 0.14
 -------- 01:00 0.11 0.18 0.14
 -------- 02:00 0.10 0.18 0.13
 21.01.13 03:00 0.10 0.16 0.12
 -------- 04:00 0.10 0.16 0.12
 -------- 05:00 0.10 0.16 0.14
 -------- 06:00 0.15 0.24 0.20
 -------- 07:00 0.20 0.27 0.25
 21.01.13 08:00 ---- 0.26 0.25
 -------- 09:00 ---- 0.21 0.22
 -------- 10:00 ---- 0.17 0.15
 -------- 11:00 ---- 0.19 0.15
 -------- 12:00 ---- 0.13 0.11
 21.01.13 13:00 0.12 0.11 0.13
 -------- 14:00 0.11 0.10 0.11
 -------- 15:00 0.11 0.11 0.10
 -------- 16:00 0.12 0.10 0.10
 -------- 17:00 0.12 0.13 0.09
 21.01.13 18:00 0.11 0.15 0.09
 -------- 19:00 0.11 0.17 0.08
 -------- 20:00 0.10 0.14 0.07
 -------- 21:00 0.10 0.15 0.07
 -------- 22:00 0.08 0.13 0.06
 21.01.13 23:00 0.09 0.11 0.05
 -------- 00:00 0.07 0.13 0.06
 -------- 01:00 0.06 0.13 0.05
 -------- 02:00 0.06 0.09 0.07
 -------- 03:00 0.06 0.10 0.05
 22.01.13 04:00 0.05 0.16 0.06
 -------- 05:00 0.10 0.12 0.05
 -------- 06:00 0.10 0.30 0.14
 -------- 07:00 0.08 0.17 0.10
 -------- 08:00 0.10 0.18 0.10
 22.01.13 09:00 0.10 0.20 0.10
 -------- 10:00 0.11 0.21 0.13
 -------- 11:00 0.10 0.13 0.07
