 Date Time CO NO2 NO
 06.03.13 12:00 0.11 ---- ----
 -------- 13:00 0.11 ---- ----
 -------- 14:00 0.11 ---- ----
 -------- 15:00 0.08 ---- ----
 -------- 16:00 0.07 ---- ----
 06.03.13 17:00 0.06 ---- ----
 -------- 18:00 0.07 ---- ----
 -------- 19:00 0.06 ---- ----
 -------- 20:00 0.04 ---- ----
 -------- 21:00 0.04 ---- ----
 06.03.13 22:00 0.04 ---- ----
 -------- 23:00 0.04 ---- ----
 -------- 00:00 0.04 ---- ----
 -------- 01:00 0.04 ---- ----
 -------- 02:00 0.04 ---- ----
 07.03.13 03:00 0.03 ---- ----
 -------- 04:00 0.04 ---- ----
 -------- 05:00 0.05 ---- ----
 -------- 06:00 0.04 ---- ----
 -------- 07:00 0.06 0.10 0.03
 07.03.13 08:00 0.06 0.06 0.02
 -------- 09:00 0.06 0.09 0.02
 -------- 10:00 0.05 0.04 0.03
 -------- 11:00 0.06 0.05 0.03
 -------- 12:00 0.05 0.04 0.03
 07.03.13 13:00 0.05 0.03 0.02
 -------- 14:00 0.05 0.03 0.02
 -------- 15:00 0.06 0.05 0.03
 -------- 16:00 0.05 0.04 0.03
 -------- 17:00 0.05 0.03 0.03
 07.03.13 18:00 0.05 0.03 0.06
 -------- 19:00 0.06 0.06 0.06
 -------- 20:00 0.08 0.10 0.06
 -------- 21:00 0.08 0.11 0.05
 -------- 22:00 0.08 0.11 0.04
 07.03.13 23:00 0.08 0.10 0.05
 -------- 00:00 0.06 0.11 0.03
 -------- 01:00 0.05 0.07 0.06
 -------- 02:00 0.05 0.04 0.08
 -------- 03:00 0.04 0.03 0.09
 08.03.13 04:00 0.05 0.04 0.04
 -------- 05:00 0.05 0.04 0.12
 -------- 06:00 0.05 0.07 0.18
 -------- 07:00 0.04 0.08 0.23
 -------- 08:00 0.03 0.04 0.41
 08.03.13 09:00 0.03 0.03 0.31
 -------- 10:00 0.04 0.11 0.44
 -------- 11:00 0.04 0.32 0.42
