 Date Time CO NO2 NO
 28.09.12 12:00 0.06 0.03 0.02
 -------- 13:00 0.06 0.03 0.02
 -------- 14:00 0.06 0.03 0.02
 -------- 15:00 0.07 0.04 0.02
 -------- 16:00 0.07 0.43 0.04
 28.09.12 17:00 0.06 0.33 0.03
 -------- 18:00 0.07 0.35 0.02
 -------- 19:00 0.09 0.44 0.02
 -------- 20:00 0.08 0.39 0.02
 -------- 21:00 0.04 0.26 0.02
 28.09.12 22:00 0.05 0.28 0.02
 -------- 23:00 0.05 0.32 0.02
 -------- 00:00 0.05 1.20 0.02
 -------- 01:00 0.04 0.23 0.02
 -------- 02:00 0.04 0.22 0.02
 29.09.12 03:00 0.04 0.24 0.02
 -------- 04:00 0.04 0.23 0.02
 -------- 05:00 0.04 0.21 0.02
 -------- 06:00 0.04 0.25 0.02
 -------- 07:00 0.05 0.27 0.02
 29.09.12 08:00 0.05 0.23 0.02
 -------- 09:00 0.05 0.26 0.02
 -------- 10:00 0.06 0.26 0.02
 -------- 11:00 0.05 0.25 0.02
 -------- 12:00 0.05 0.25 0.02
 29.09.12 13:00 0.05 0.28 0.03
 -------- 14:00 0.04 0.34 0.03
 -------- 15:00 0.05 0.30 0.03
 -------- 16:00 0.04 0.25 0.03
 -------- 17:00 0.05 0.28 0.02
 29.09.12 18:00 0.06 0.27 0.02
 -------- 19:00 0.09 0.39 0.03
 -------- 20:00 0.11 0.54 0.03
 -------- 21:00 0.14 0.60 0.03
 -------- 22:00 0.13 0.54 0.03
 29.09.12 23:00 0.09 0.48 0.03
 -------- 00:00 0.07 0.34 0.02
 -------- 01:00 0.06 0.28 0.02
 -------- 02:00 0.06 0.25 0.02
 -------- 03:00 0.05 0.33 0.02
 30.09.12 04:00 0.05 0.25 0.02
 -------- 05:00 0.05 0.23 0.02
 -------- 06:00 0.04 0.24 0.02
 -------- 07:00 0.05 0.31 0.03
 -------- 08:00 0.06 0.37 0.03
 30.09.12 09:00 0.07 0.35 0.03
 -------- 10:00 0.11 0.37 0.03
 -------- 11:00 0.06 0.35 0.03
