 Date Time CO NO2 NO
 20.03.13 12:00 0.08 0.12 0.06
 -------- 13:00 0.08 0.11 0.06
 -------- 14:00 0.07 0.09 0.05
 -------- 15:00 0.07 0.08 0.04
 -------- 16:00 0.06 0.09 0.05
 20.03.13 17:00 0.06 0.08 0.04
 -------- 18:00 0.07 0.07 0.04
 -------- 19:00 0.06 0.08 0.03
 -------- 20:00 0.08 0.10 0.03
 -------- 21:00 0.07 0.09 0.02
 20.03.13 22:00 0.11 0.19 0.06
 -------- 23:00 0.11 0.14 0.05
 -------- 00:00 0.07 0.12 0.06
 -------- 01:00 0.06 0.12 0.08
 -------- 02:00 0.05 0.11 0.11
 21.03.13 03:00 0.04 0.08 0.07
 -------- 04:00 0.04 0.16 0.18
 -------- 05:00 0.05 0.29 0.21
 -------- 06:00 0.05 0.38 0.18
 -------- 07:00 0.06 0.26 0.11
 21.03.13 08:00 0.06 0.10 0.04
 -------- 09:00 0.09 0.20 0.06
 -------- 10:00 0.08 0.25 0.10
 -------- 11:00 0.07 0.17 0.12
 -------- 12:00 0.05 0.06 0.04
 21.03.13 13:00 0.07 0.06 0.05
 -------- 14:00 0.05 0.04 0.04
 -------- 15:00 0.06 0.05 0.03
 -------- 16:00 0.05 0.06 0.03
 -------- 17:00 0.07 0.08 0.06
 21.03.13 18:00 0.08 0.06 0.04
 -------- 19:00 0.07 0.05 0.03
 -------- 20:00 0.06 0.07 0.02
 -------- 21:00 0.07 0.07 0.04
 -------- 22:00 0.06 0.07 0.06
 21.03.13 23:00 0.07 0.10 0.16
 -------- 00:00 0.06 0.11 0.09
 -------- 01:00 0.06 0.09 0.14
 -------- 02:00 0.07 0.12 0.04
 -------- 03:00 0.07 0.15 0.15
 22.03.13 04:00 0.07 0.15 0.13
 -------- 05:00 0.11 0.17 0.17
 -------- 06:00 0.10 0.21 0.21
 -------- 07:00 0.11 0.30 0.19
 -------- 08:00 0.15 0.22 0.18
